"id";"ISVU Bodovi";"ISVU Ocjena";"ISVU Rok";"Kontinuirana nastava - bodovi";"Kontinuirana nastava - prolaz";"Kontinuirana nastava - vrijeme";"1. ispitni rok - bodovi";"1. ispitni rok - prolaz";"1. ispitni rok - vrijeme";"2. ispitni rok - bodovi";"2. ispitni rok - prolaz";"2. ispitni rok - vrijeme";"Dekanski rok - bodovi";"Dekanski rok - prolaz";"Dekanski rok - vrijeme"
"03b372b8";"";"";"";2.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"0403729e";"";"";"";25.0;"";"2022-07-04";0.0;"";"2022-04-05";33.3;"";"2022-09-09";33.3;"";"2022-09-14"
"0503dc1b";50.0;2.0;"2022-06-27";50.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"05446144";55.0;3.0;"2022-09-05";14.0;"";"2022-05-06";0.0;"";"2022-04-05";55.0;"DA";"2022-09-09";0.0;"";"2022-09-05"
"056b9c33";"";"";"";0.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"05bb3ac4";"";"";"";0.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"06ab9abe";"";"";"";9.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"06e0a0af";55.0;3.0;"2022-06-27";55.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"073fd3c7";46.0;2.0;"2022-06-27";46.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"0758eb0b";51.67;2.0;"2022-07-11";24.0;"";"2022-07-04";51.67;"DA";"2022-07-14";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"07691dfe";"";"";"";25.0;"";"2022-07-04";15.0;"";"2022-07-14";8.3;"";"2022-09-09";0.0;"";"2022-09-05"
"078a4697";45.0;2.0;"2022-06-27";45.0;"DA";"2022-07-07";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"088725df";"";"";"";6.0;"";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"0907661e";"";"";"";19.0;"";"2022-05-06";41.67;"";"2022-07-14";25.0;"";"2022-09-09";30.0;"";"2022-09-14"
"0908fe0e";45.0;2.0;"2022-06-27";45.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"0918cc9d";"";"";"";0.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"09b450ac";57.0;3.0;"2022-06-27";57.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"09f0c32a";62.0;3.0;"2022-06-27";62.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"0a63bff5";46.0;2.0;"2022-06-27";46.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"0a8de95e";48.33;2.0;"2022-07-11";41.0;"";"2022-07-07";48.33;"DA";"2022-07-14";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"0ae4f035";58.0;3.0;"2022-06-27";58.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"0b2dd56e";51.67;2.0;"2022-07-11";0.0;"";"2022-05-06";51.67;"DA";"2022-07-14";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"0bc37b4a";"";"";"";17.0;"";"2022-05-06";23.33;"";"2022-07-14";33.3;"";"2022-09-09";0.0;"";"2022-09-05"
"0bf7b5f3";46.67;2.0;"2022-07-11";39.0;"";"2022-07-04";46.67;"DA";"2022-07-14";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"0c2cc8d0";73.0;4.0;"2022-06-27";73.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"0ca5ed28";50.0;2.0;"2022-06-27";50.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"0cb0d6de";46.0;2.0;"2022-06-27";46.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"0d0b3f31";"";"";"";15.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"0e19156e";"";"";"";10.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";6.7;"";"2022-09-14"
"0e927c49";50.0;2.0;"2022-07-11";43.0;"";"2022-07-07";50.0;"DA";"2022-07-14";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"0eb66257";"";"";"";10.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"0ee5ca8a";47.0;2.0;"2022-06-27";47.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"1025b4b2";"";"";"";25.0;"";"2022-07-04";0.0;"";"2022-04-05";30.0;"";"2022-09-09";30.0;"";"2022-09-14"
"1026f335";52.0;2.0;"2022-06-27";52.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"10a68c48";"";"";"";0.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"10d02ccd";63.0;3.0;"2022-06-27";63.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"10e2767b";"";"";"";39.0;"";"2022-07-04";0.0;"";"2022-04-05";15.0;"";"2022-09-09";30.0;"";"2022-09-14"
"10f9d8fa";66.67;3.0;"2022-07-11";38.0;"";"2022-07-04";66.67;"DA";"2022-07-14";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"1113c3f1";86.0;5.0;"2022-06-27";86.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"1129d23a";53.0;2.0;"2022-06-27";53.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"114875be";"";"";"";0.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"124eee31";"";"";"";10.0;"";"2022-07-04";16.67;"";"2022-07-14";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"12f97116";"";"";"";0.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"12fb8956";"";"";"";4.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"1311ff55";51.0;2.0;"2022-06-27";51.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"1340c93f";"";"";"";0.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"136a2f10";"";"";"";0.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"14137ea5";49.0;2.0;"2022-06-27";49.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"14275be7";"";"";"";0.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"142b4727";50.0;2.0;"2022-06-27";50.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"146ebdeb";"";"";"";36.0;"";"2022-07-04";0.0;"";"2022-04-05";18.3;"";"2022-09-09";0.0;"";"2022-09-05"
"154e37bb";51.67;2.0;"2022-07-11";22.0;"";"2022-07-04";51.67;"DA";"2022-07-14";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"15797c75";"";"";"";23.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"159d82d3";45.0;2.0;"2022-07-11";26.0;"";"2022-07-04";45.0;"DA";"2022-07-14";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"160137ca";"";"";"";0.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"178aa870";"";"";"";0.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"18754a37";47.0;2.0;"2022-06-27";47.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"1884ed6a";"";"";"";0.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"190c8d86";45.0;2.0;"2022-07-11";26.0;"";"2022-07-04";45.0;"DA";"2022-07-17";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"1985ac04";"";"";"";0.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"19dceaa3";63.0;3.0;"2022-06-27";63.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"1a83bfac";48.0;2.0;"2022-06-27";48.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"1ab87918";72.0;4.0;"2022-06-27";72.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"1b26dca2";55.0;3.0;"2022-07-11";26.0;"";"2022-07-04";55.0;"DA";"2022-07-14";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"1b3e0cf4";67.0;3.0;"2022-06-27";67.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"1b58ce9b";55.0;3.0;"2022-06-27";55.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"1b9e6a04";"";"";"";0.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"1c35f00f";51.67;2.0;"2022-07-11";23.0;"";"2022-07-04";51.67;"DA";"2022-07-14";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"1c795cb2";"";"";"";29.0;"";"2022-07-04";41.67;"";"2022-07-14";13.3;"";"2022-09-09";36.7;"";"2022-09-14"
"1c935b71";"";"";"";13.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"1c9e7278";45.0;2.0;"2022-06-27";45.0;"DA";"2022-07-07";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"1d005e49";"";"";"";0.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"1d0d35ce";82.0;4.0;"2022-06-27";82.0;"DA";"2022-07-07";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"1d4cd454";50.0;2.0;"2022-07-11";31.0;"";"2022-07-04";50.0;"DA";"2022-07-14";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"1d5e964c";"";"";"";0.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"1d9af1f6";45.0;2.0;"2022-06-27";45.0;"DA";"2022-07-07";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"1db4afa3";52.0;2.0;"2022-06-27";52.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"1dd7674a";"";"";"";16.0;"";"2022-05-06";0.0;"";"2022-04-05";13.3;"";"2022-09-09";26.7;"";"2022-09-14"
"1df5e309";"";"";"";0.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"1e2278c0";"";"";"";0.0;"";"2022-05-06";0.0;"";"2022-04-05";18.3;"";"2022-09-09";0.0;"";"2022-09-05"
"1e4e77be";"";"";"";40.0;"";"2022-07-04";10.0;"";"2022-07-14";28.3;"";"2022-09-09";40.0;"";"2022-09-14"
"1e6a08f9";"";"";"";0.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"1f1b6ce9";"";"";"";10.0;"";"2022-05-06";0.0;"";"2022-04-05";26.7;"";"2022-09-09";0.0;"";"2022-09-05"
"1f3a92ea";45.0;2.0;"2022-06-27";45.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"1fb700c3";61.67;3.0;"2022-07-11";41.0;"";"2022-07-04";61.67;"DA";"2022-07-14";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"201f4eee";55.0;3.0;"2022-06-27";55.0;"DA";"2022-07-07";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"2065b602";53.0;2.0;"2022-06-27";53.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"20bd2357";"";"";"";0.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"20d4f29d";"";"";"";0.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"20e11485";73.0;4.0;"2022-06-27";73.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"222053b7";"";"";"";8.0;"";"2022-07-04";11.67;"";"2022-07-14";1.7;"";"2022-09-09";11.7;"";"2022-09-14"
"22420610";"";"";"";0.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"22688b7e";56.0;3.0;"2022-06-27";56.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"232a3fe0";48.3;2.0;"2022-09-05";39.0;"";"2022-07-04";3.33;"";"2022-07-14";48.3;"DA";"2022-09-09";0.0;"";"2022-09-05"
"236b6d09";"";"";"";17.0;"";"2022-05-06";31.67;"";"2022-07-14";28.3;"";"2022-09-09";35.0;"";"2022-09-14"
"23809433";"";"";"";0.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"23a4fb42";"";"";"";0.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"23a9ffa9";45.0;2.0;"2022-09-05";0.0;"";"2022-05-06";40.0;"";"2022-07-14";45.0;"DA";"2022-09-11";0.0;"";"2022-09-05"
"23cf42e9";45.0;2.0;"2022-07-11";37.0;"";"2022-07-04";45.0;"DA";"2022-07-17";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"246c7684";76.0;4.0;"2022-06-27";76.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"24db08ec";48.0;2.0;"2022-06-27";48.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"24ef9f14";91.0;5.0;"2022-06-27";91.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"2516e2bd";45.0;2.0;"2022-09-05";13.0;"";"2022-05-06";0.0;"";"2022-04-05";45.0;"DA";"2022-09-09";0.0;"";"2022-09-05"
"257a7acb";"";"";"";4.0;"";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"259714e6";85.0;5.0;"2022-06-27";85.0;"DA";"2022-07-07";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"26e000fc";"";"";"";4.0;"";"2022-05-06";0.0;"";"2022-04-05";3.3;"";"2022-09-09";0.0;"";"2022-09-05"
"26fa5cb9";"";"";"";0.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"276e0ee0";"";"";"";11.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"278ee855";"";"";"";0.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"27c08faf";48.0;2.0;"2022-06-27";48.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"27fcdc11";78.0;4.0;"2022-06-27";78.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"2800e343";66.7;3.0;"2022-09-13";15.0;"";"2022-05-06";30.0;"";"2022-07-14";35.0;"";"2022-09-09";66.7;"DA";"2022-09-14"
"284caf95";"";"";"";12.0;"";"2022-05-06";0.0;"";"2022-04-05";11.7;"";"2022-09-09";8.3;"";"2022-09-14"
"288e729c";"";"";"";21.0;"";"2022-07-04";31.67;"";"2022-07-14";16.7;"";"2022-09-09";10.0;"";"2022-09-14"
"293dc140";"";"";"";20.0;"";"2022-05-06";0.0;"";"2022-04-05";8.3;"";"2022-09-09";33.3;"";"2022-09-14"
"299484fd";45.0;2.0;"2022-06-27";45.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"2a713a16";"";"";"";5.0;"";"2022-05-06";8.33;"";"2022-07-14";5.0;"";"2022-09-09";5.0;"";"2022-09-14"
"2aa33e9e";48.0;2.0;"2022-06-27";48.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"2aaa9a63";"";"";"";0.0;"";"2022-05-06";0.0;"";"2022-04-05";3.3;"";"2022-09-09";0.0;"";"2022-09-05"
"2ad11a65";48.33;2.0;"2022-07-11";37.0;"";"2022-07-04";48.33;"DA";"2022-07-14";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"2b26f321";55.0;3.0;"2022-06-27";55.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"2b593f7b";"";"";"";14.0;"";"2022-07-04";0.0;"";"2022-04-05";3.3;"";"2022-09-09";0.0;"";"2022-09-05"
"2bb28572";54.0;2.0;"2022-06-27";54.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"2bece3a7";65.0;3.0;"2022-06-27";65.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"2c22d9c8";60.0;3.0;"2022-06-27";60.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"2c7689d2";51.0;2.0;"2022-06-27";51.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"2c7f64c6";"";"";"";27.0;"";"2022-07-04";35.0;"";"2022-07-14";33.3;"";"2022-09-09";0.0;"";"2022-09-05"
"2cb48954";45.0;2.0;"2022-06-27";45.0;"DA";"2022-07-07";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"2cd8d361";"";"";"";3.0;"";"2022-05-06";6.67;"";"2022-07-14";1.7;"";"2022-09-09";6.7;"";"2022-09-14"
"2d15544f";"";"";"";9.0;"";"2022-05-06";8.33;"";"2022-07-14";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"2d1cc7e3";68.33;3.0;"2022-07-11";19.0;"";"2022-07-04";68.33;"DA";"2022-07-14";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"2d6a2e5f";51.67;2.0;"2022-07-11";38.0;"";"2022-07-04";51.67;"DA";"2022-07-14";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"2dbd8cb5";"";"";"";2.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";1.7;"";"2022-09-14"
"2e0a2345";"";"";"";5.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"2e35e7be";"";"";"";0.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"2eaf6032";56.0;3.0;"2022-06-27";56.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"2ef1c4ab";54.0;2.0;"2022-06-27";54.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"2fe212b8";47.0;2.0;"2022-06-27";47.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"30191d77";45.0;2.0;"2022-07-11";36.0;"";"2022-07-04";45.0;"DA";"2022-07-17";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"3030215f";"";"";"";1.0;"";"2022-05-06";23.33;"";"2022-07-14";21.7;"";"2022-09-09";0.0;"";"2022-09-05"
"309a636d";"";"";"";0.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"312e36aa";"";"";"";28.0;"";"2022-07-04";38.33;"";"2022-07-14";30.0;"";"2022-09-09";38.3;"";"2022-09-14"
"312fbbd7";45.0;2.0;"2022-09-05";21.0;"";"2022-07-04";35.0;"";"2022-07-14";45.0;"DA";"2022-09-11";0.0;"";"2022-09-05"
"313a6eb6";"";"";"";7.0;"";"2022-05-06";36.67;"";"2022-07-14";23.3;"";"2022-09-09";38.3;"";"2022-09-14"
"318c1418";48.0;2.0;"2022-06-27";48.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"3217ddcc";"";"";"";0.0;"";"2022-05-06";5.0;"";"2022-07-14";3.3;"";"2022-09-09";10.0;"";"2022-09-14"
"32a2eb0f";"";"";"";1.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"32bdc437";"";"";"";0.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"33e75523";75.0;4.0;"2022-06-27";75.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"3420bb13";62.0;3.0;"2022-06-27";62.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"34a134af";45.0;2.0;"2022-07-11";42.0;"";"2022-07-04";45.0;"DA";"2022-07-14";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"34a3212a";87.0;5.0;"2022-06-27";87.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"3573d5f6";"";"";"";0.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"35808cbc";"";"";"";0.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"35890e74";60.0;3.0;"2022-06-27";60.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"35d505fe";"";"";"";0.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"35f9a5a9";"";"";"";0.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"36338ba3";"";"";"";0.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"36ad5055";62.0;3.0;"2022-06-27";62.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"36b66e6e";"";"";"";11.0;"";"2022-05-06";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"36d49788";60.0;3.0;"2022-07-11";37.0;"";"2022-07-04";60.0;"DA";"2022-07-14";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"36d7f0ce";53.33;2.0;"2022-07-11";39.0;"";"2022-07-04";53.33;"DA";"2022-07-14";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"371399a3";62.0;3.0;"2022-06-27";62.0;"DA";"2022-07-04";0.0;"";"2022-04-05";0.0;"";"2022-04-05";0.0;"";"2022-09-05"
"38026a20";"";"";"";10.0;"";"2022-05-06";23.33;"";"2022-07-14";35.0;"";"2022-09-09";0.0;"";"2022-09-05"
