"id";"ISVU Bodovi";"ISVU Ocjena";"ISVU Rok";"Kontinuirana nastava - bodovi";"Kontinuirana nastava - prolaz";"Kontinuirana nastava - vrijeme";"1. ispitni rok - bodovi";"1. ispitni rok - prolaz";"1. ispitni rok - vrijeme";"2. ispitni rok - bodovi";"2. ispitni rok - prolaz";"2. ispitni rok - vrijeme";"3. ispitni rok - bodovi";"3. ispitni rok - prolaz";"3. ispitni rok - vrijeme";"Dekanski rok - bodovi";"Dekanski rok - prolaz";"Dekanski rok - vrijeme"
"3bdc7f95";58.0;3.0;"2022-01-24";58;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"3c5ed8d8";59.0;3.0;"2022-02-07";40;"";"2022-02-02";59;"DA ";"2022-02-09";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"3c676647";70.0;4.0;"2022-01-24";70;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"3cbd5e8b";55.0;3.0;"2022-01-24";55;"DA ";"2022-02-04";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"3cd8ed42";57.0;3.0;"2022-01-24";57;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"3db1a058";51.0;2.0;"2022-01-24";51;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"3db657cc";74.0;4.0;"2022-01-24";74;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"3e5a3292";64.0;3.0;"2022-01-24";64;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"3e8670d1";80.0;4.0;"2022-01-24";80;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"3f4d7288";55.0;3.0;"2022-02-07";38;"";"2022-02-02";55;"DA ";"2022-02-09";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"3f9cc87d";73.0;4.0;"2022-01-24";73;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"3fc78d89";75.0;4.0;"2022-01-24";75;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"403764ba";52.0;2.0;"2022-02-07";36;"";"2022-02-02";52;"DA ";"2022-02-09";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"403cf753";89.0;5.0;"2022-01-24";89;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"4053a839";81.0;4.0;"2022-01-24";81;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"40ac1106";50.0;2.0;"2022-01-24";50;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"418774ea";92.0;5.0;"2022-01-24";92;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"419bb32f";45.0;2.0;"2022-01-24";45;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"41b960e9";72.0;4.0;"2022-01-24";72;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"41c3af45";46.0;2.0;"2022-01-24";46;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"4202d2e4";53.0;2.0;"2022-02-07";35;"";"2022-02-02";53;"DA ";"2022-02-09";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"42159250";75.0;4.0;"2022-01-24";75;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"426f2dd6";60.0;3.0;"2022-01-24";60;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"42eb2f1c";"";"";"";0;"";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"42ec9699";80.0;4.0;"2022-01-24";80;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"42f83e39";45.0;2.0;"2022-02-07";40;"";"2022-02-02";45;"DA ";"2022-02-09";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"43300494";"";"";"";0;"";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"43506f99";59.0;3.0;"2022-01-24";59;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"437c298a";"";"";"";17;"";"2022-02-02";0;"";"2021-11-15";6;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"44057853";50.0;2.0;"2022-02-07";35;"";"2022-02-02";50;"DA ";"2022-02-09";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"4493ce57";51.0;2.0;"2022-01-24";51;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"44a9525f";"";"";"";8;"";"2022-02-02";0;"";"2021-11-15";14;"";"2022-07-07";9;"";"2022-09-01";0;"";"2022-09-05"
"44c32f03";56.0;3.0;"2022-02-07";19;"";"2022-02-02";56;"DA ";"2022-02-09";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"44c3578a";65.0;3.0;"2022-01-24";65;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"451425bb";"";"";"";5;"";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";2;"";"2022-09-01";11;"";"2022-09-14"
"4667e83b";47.0;2.0;"2022-02-07";37;"";"2022-02-02";47;"DA ";"2022-02-09";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"46ca8e1b";71.0;4.0;"2022-01-24";71;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"47120885";"";"";"";7;"";"2022-02-02";23;"";"2022-02-09";0;"";"2022-07-07";9;"";"2022-09-01";0;"";"2022-09-05"
"47c7699d";"";"";"";0;"";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"48f4b7cb";95.0;5.0;"2022-01-24";95;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"49103056";59.0;3.0;"2022-01-24";59;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"4933892f";58.0;3.0;"2022-01-24";58;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"494d2537";63.0;3.0;"2022-01-24";63;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"49807ee9";60.0;3.0;"2022-01-24";60;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"49b5cfd8";45.0;2.0;"2022-01-24";45;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"49e37b91";51.0;2.0;"2022-01-24";51;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"4a2eb81f";58.0;3.0;"2022-01-24";58;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"4a45ab2b";"";"";"";19;"";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"4ad00776";45.0;2.0;"2022-01-24";45;"DA ";"2022-02-04";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"4aedcb8c";80.0;4.0;"2022-01-24";80;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"4b035082";79.0;4.0;"2022-01-24";79;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"4b9a5ea6";50.0;2.0;"2022-01-24";50;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"4c83ab43";57.0;3.0;"2022-01-24";57;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"4c92a1c7";60.0;3.0;"2022-01-24";60;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"4c97208b";62.0;3.0;"2022-01-24";62;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"4cace330";51.0;2.0;"2022-01-24";51;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"4cb0f850";"";"";"";0;"";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"4cb7cd75";54.0;2.0;"2022-01-24";54;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"4d810aab";76.0;4.0;"2022-01-24";76;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"4df8f324";86.0;5.0;"2022-01-24";86;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"4e288bbb";58.0;3.0;"2022-01-24";58;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"4e505f37";56.0;3.0;"2022-01-24";56;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"4e8793f3";62.0;3.0;"2022-01-24";62;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"4eb266fa";87.0;5.0;"2022-01-24";87;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"4eca3cf2";63.0;3.0;"2022-01-24";63;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"4ecbc49f";50.0;2.0;"2022-01-24";50;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"4f76b92b";"";"";"";18;"";"2022-02-02";28;"";"2022-02-09";28;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"501f7b9d";76.0;4.0;"2022-01-24";76;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"50495e45";"";"";"";38;"";"2022-02-02";30;"";"2022-02-09";0;"";"2022-07-07";31;"";"2022-09-01";33;"";"2022-09-14"
"5088c7a0";51.0;2.0;"2022-01-24";51;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"5138184e";78.0;4.0;"2022-01-24";78;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"52e38718";79.0;4.0;"2022-01-24";79;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"53c1b151";"";"";"";37;"";"2022-02-02";0;"";"2021-11-15";22;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"54459721";84.0;4.0;"2022-01-24";84;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"544603f2";57.0;3.0;"2022-01-24";57;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"55c14890";46.0;2.0;"2022-01-24";46;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"55fb79ef";"";"";"";9;"";"2022-02-02";0;"";"2021-11-15";27;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"5631218c";90.0;5.0;"2022-01-24";90;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"56357b49";52.0;2.0;"2022-01-24";52;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"573527c4";45.0;2.0;"2022-01-24";45;"DA ";"2022-02-04";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"57cf99c4";"";"";"";14;"";"2022-02-02";0;"";"2021-11-15";17;"";"2022-07-07";16;"";"2022-09-01";0;"";"2022-09-05"
"57fab412";90.0;5.0;"2022-01-24";90;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"5829fba3";89.0;5.0;"2022-01-24";89;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"58864dfa";59.0;3.0;"2022-01-24";59;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"588f442b";59.0;3.0;"2022-01-24";59;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"58a60c0d";89.0;5.0;"2022-01-24";89;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"595f3a43";47.0;2.0;"2022-01-24";47;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"5966fb2a";69.0;3.0;"2022-01-24";69;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"5a3d2f72";45.0;2.0;"2022-08-29";41;"";"2022-02-02";0;"";"2021-11-15";33;"";"2022-07-07";45;"DA ";"2022-09-05";0;"";"2022-09-05"
"5a3fd02c";50.0;2.0;"2022-01-24";50;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"5a7961dc";"";"";"";20;"";"2022-02-02";30;"";"2022-02-09";22;"";"2022-07-07";13;"";"2022-09-01";28;"";"2022-09-14"
"5ad03aea";45.0;2.0;"2022-01-24";45;"DA ";"2022-02-04";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"5b46213c";68.0;3.0;"2022-01-24";68;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"5b7ab0d2";61.0;3.0;"2022-02-07";43;"";"2022-02-02";61;"DA ";"2022-02-09";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"5cd26ede";58.0;3.0;"2022-01-24";58;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"5d0f1f7a";67.0;3.0;"2022-01-24";67;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"5d259630";47.0;2.0;"2022-01-24";47;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"5d3a0af0";55.0;3.0;"2022-07-04";40;"";"2022-02-02";0;"";"2021-11-15";55;"DA ";"2022-07-14";0;"";"2022-09-01";0;"";"2022-09-05"
"5d3cdee3";48.0;2.0;"2022-02-07";33;"";"2022-02-02";48;"DA ";"2022-02-09";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"5d7f7c6a";76.0;4.0;"2022-01-24";76;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"5dfe0484";45.0;2.0;"2022-01-24";45;"DA ";"2022-02-04";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"5eac753c";76.0;4.0;"2022-01-24";76;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"5ef7b6ee";"";"";"";16;"";"2022-02-02";0;"";"2021-11-15";22;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"602bbd34";45.0;2.0;"2022-01-24";45;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"602de966";55.0;3.0;"2022-02-07";36;"";"2022-02-02";55;"DA ";"2022-02-09";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"60704ab1";88.0;5.0;"2022-01-24";88;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"60d99704";60.0;3.0;"2022-01-24";60;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"610cd2fe";85.0;5.0;"2022-01-24";85;"DA ";"2022-02-04";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"614d7ffc";58.0;3.0;"2022-01-24";58;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"61a0d2ad";"";"";"";0;"";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"61c44074";"";"";"";1;"";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"61cbd0a9";85.0;5.0;"2022-01-24";85;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"6235261a";45.0;2.0;"2022-02-07";22;"";"2022-02-02";45;"DA ";"2022-02-09";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"626bed4a";47.0;2.0;"2022-02-07";40;"";"2022-02-02";47;"DA ";"2022-02-14";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"62863be4";48.0;2.0;"2022-01-24";48;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"62be77ad";51.0;2.0;"2022-01-24";51;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"62c599c1";"";"";"";0;"";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"62d7e56e";"";"";"";36;"";"2022-02-02";0;"";"2021-11-15";44;"";"2022-07-07";31;"";"2022-09-01";0;"";"2022-09-05"
"636a5856";"";"";"";14;"";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";27;"";"2022-09-01";36;"";"2022-09-14"
"63a06c1c";"";"";"";23;"";"2022-02-02";39;"";"2022-02-09";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"646823cc";"";"";"";33;"";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"648b0420";55.0;3.0;"2022-01-24";55;"DA ";"2022-02-04";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"64e47fde";45.0;2.0;"2022-01-24";45;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"650770db";68.0;3.0;"2022-01-24";68;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"653e6adc";72.0;4.0;"2022-01-24";72;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"65703c92";45.0;2.0;"2022-01-24";45;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"65aec1a0";63.0;3.0;"2022-02-07";39;"";"2022-02-04";63;"DA ";"2022-02-09";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"663fefbe";51.0;2.0;"2022-01-24";51;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"664f0a38";58.0;3.0;"2022-02-07";23;"";"2022-02-02";58;"DA ";"2022-02-09";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"66e317b0";83.0;4.0;"2022-01-24";83;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"66f36758";70.0;4.0;"2022-01-24";70;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"67070ec0";62.0;3.0;"2022-01-24";62;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"674ec5d1";64.0;3.0;"2022-01-24";64;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"67e44413";50.0;2.0;"2022-01-24";50;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"681dc82b";77.0;4.0;"2022-01-24";77;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"68e8f7c1";89.0;5.0;"2022-01-24";89;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"69586b88";51.0;2.0;"2022-01-24";51;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"6a06976b";93.0;5.0;"2022-01-24";93;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"6a0b97a1";61.0;3.0;"2022-01-24";61;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"6a9f11c8";"";"";"";0;"";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"6c1e8417";80.0;4.0;"2022-01-24";80;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"6ced1f99";78.0;4.0;"2022-01-24";78;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"6d0c2354";61.0;3.0;"2022-01-24";61;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"6d44ff24";45.0;2.0;"2022-01-24";45;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"6db5089f";45.0;2.0;"2022-07-04";6;"";"2022-02-02";0;"";"2021-11-15";45;"DA ";"2022-07-14";0;"";"2022-09-01";0;"";"2022-09-05"
"6dcbe36d";54.0;2.0;"2022-01-24";54;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"6e0e3bfe";64.0;3.0;"2022-02-07";0;"";"2022-02-02";64;"DA ";"2022-02-09";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"6e36bdb9";47.0;2.0;"2022-01-24";47;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"6e406491";52.0;2.0;"2022-01-24";52;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"6e7f0f2d";67.0;3.0;"2022-01-24";67;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"6eb13c34";88.0;5.0;"2022-01-24";88;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"6eb81afc";46.0;2.0;"2022-01-24";46;"DA ";"2022-02-04";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"6ecc83a0";"";"";"";5;"";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";5;"";"2022-09-01";0;"";"2022-09-05"
"6f1bd9cd";"";"";"";18;"";"2022-02-02";0;"";"2021-11-15";14;"";"2022-07-07";9;"";"2022-09-01";0;"";"2022-09-05"
"6f2cc360";61.0;3.0;"2022-02-07";35;"";"2022-02-02";61;"DA ";"2022-02-09";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"6f41b5b4";77.0;4.0;"2022-01-24";77;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"6f84034e";61.0;3.0;"2022-01-24";61;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"6f922bfa";51.0;2.0;"2022-01-24";51;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"6f9fb38c";"";"";"";2;"";"2022-02-02";0;"";"2021-11-15";36;"";"2022-07-07";39;"";"2022-09-01";36;"";"2022-09-14"
"6fab76ae";52.0;2.0;"2022-01-24";52;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
"6fdf6bd4";62.0;3.0;"2022-01-24";62;"DA ";"2022-02-02";0;"";"2021-11-15";0;"";"2022-07-07";0;"";"2022-09-01";0;"";"2022-09-05"
