"id";"ISVU Bodovi";"ISVU Ocjena";"ISVU Rok";"Kontinuirana nastava - bodovi";"Kontinuirana nastava - prolaz";"Kontinuirana nastava - vrijeme";"1. ispitni rok - bodovi";"1. ispitni rok - prolaz";"1. ispitni rok - vrijeme";"2. ispitni rok - bodovi";"2. ispitni rok - prolaz";"2. ispitni rok - vrijeme";"3. ispitni rok - bodovi";"3. ispitni rok - prolaz";"3. ispitni rok - vrijeme";"Dekanski rok - bodovi";"Dekanski rok - prolaz";"Dekanski rok - vrijeme"
"887a0437";"";"";"";68;"DA ";"2024-02-13";70.0;"DA ";"2024-02-22";53.33;"DA ";"2024-07-10";50.0;"DA ";"2024-09-05";0.0;"";"2023-11-10"
"88e8afbe";50.0;2.0;"2024-02-19";37;"";"2024-02-13";50.0;"DA ";"2024-02-23";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"88f6f3e1";58.33;3.0;"2024-02-19";33;"";"2024-02-13";58.33;"DA ";"2024-02-24";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"8947df35";73.0;4.0;"2024-02-05";73;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"896f9c5c";50.0;2.0;"2024-02-05";50;"DA ";"2024-02-14";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"89b07dab";53.33;2.0;"2024-02-19";35;"";"2024-02-13";53.33;"DA ";"2024-02-24";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"8a742cf6";81.0;4.0;"2024-02-05";81;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"8b28ca37";"";"";"";5;"";"2024-02-08";0.0;"";"2023-11-10";0.0;"";"2023-11-10";1.67;"";"2024-09-05";0.0;"";"2023-11-10"
"8c2055f5";73.33;4.0;"2024-02-19";43;"";"2024-02-14";73.33;"DA ";"2024-02-24";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"8c862928";50.0;2.0;"2024-02-05";50;"DA ";"2024-02-14";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"8ceaf915";70.0;3.0;"2024-02-05";70;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"8d14a9b6";83.0;4.0;"2024-02-05";83;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"8d4308fe";"";"";"";17;"";"2024-02-13";30.0;"";"2024-02-22";6.67;"";"2024-07-10";18.33;"";"2024-09-05";25.0;"";"2024-09-12"
"8d9c85f4";66.0;3.0;"2024-02-05";66;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"8dac810a";51.0;2.0;"2024-02-05";51;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"8e147a2f";82.0;4.0;"2024-02-05";82;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"8e6a8bfb";88.33;5.0;"2024-02-19";81;"DA ";"2024-02-13";88.33;"DA ";"2024-02-24";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"8fd022fc";"";"";"";1;"";"2024-02-08";10.0;"";"2024-02-22";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"8ff726e7";51.0;2.0;"2024-02-05";51;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"901ffabd";82.0;4.0;"2024-02-05";82;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"90678ce9";50.0;2.0;"2024-02-05";50;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"909333b4";50.0;2.0;"2024-02-19";47;"";"2024-02-13";50.0;"DA ";"2024-02-22";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"90a07db6";50.0;2.0;"2024-08-28";25;"";"2024-02-13";36.67;"";"2024-02-24";18.33;"";"2024-07-10";50.0;"DA ";"2024-09-05";0.0;"";"2023-11-10"
"90f78225";50.0;2.0;"2024-02-05";50;"DA ";"2024-02-14";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"91a35864";64.0;3.0;"2024-02-05";64;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"91a784b3";"";"";"";41;"";"2024-02-13";31.67;"";"2024-02-24";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"91d4eebb";"";"";"";9;"";"2024-02-08";0.0;"";"2023-11-10";0.0;"";"2023-11-10";25.0;"";"2024-09-05";15.0;"";"2024-09-12"
"926d8686";51.67;2.0;"2024-02-19";34;"";"2024-02-13";51.67;"DA ";"2024-02-24";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"933df17e";86.0;5.0;"2024-02-05";86;"DA ";"2024-02-14";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"93ac8f5e";"";"";"";5;"";"2023-12-12";8.33;"";"2024-02-24";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"9409cb59";"";"";"";22;"";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";33.33;"";"2024-09-05";11.7;"";"2024-09-12"
"9441c353";66.0;3.0;"2024-02-05";66;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"94a98c1b";62.0;3.0;"2024-02-05";62;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"94c010b9";72.0;4.0;"2024-02-05";72;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"94c6429e";"";"";"";16;"";"2024-02-08";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"94ee8f58";63.0;3.0;"2024-02-05";63;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"9507b970";64.0;3.0;"2024-02-05";64;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"955656d3";"";"";"";13;"";"2024-02-08";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"95d124c5";50.0;2.0;"2024-02-05";50;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"95d7c9d1";50.0;2.0;"2024-02-19";31;"";"2024-02-13";50.0;"DA ";"2024-02-22";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"96a62453";65.0;3.0;"2024-02-05";65;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"96c6f4a9";66.0;3.0;"2024-02-05";66;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"970f7224";75.0;4.0;"2024-02-05";75;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"979e70f1";69.0;3.0;"2024-02-05";69;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"97abd3fa";53.0;2.0;"2024-02-05";53;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"97b727e8";51.0;2.0;"2024-02-05";51;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"9812f833";51.67;2.0;"2024-02-19";37;"";"2024-02-13";51.67;"DA ";"2024-02-24";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"99072861";70.0;3.0;"2024-02-19";47;"";"2024-02-13";70.0;"DA ";"2024-02-22";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"991227a2";55.0;2.0;"2024-02-05";55;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"9914c3d3";"";"";"";44;"";"2024-02-13";45.0;"";"2024-02-22";0.0;"";"2023-11-10";36.67;"";"2024-09-05";26.7;"";"2024-09-12"
"993c402a";50.0;2.0;"2024-09-09";36;"";"2024-02-13";23.33;"";"2024-02-24";11.67;"";"2024-07-10";33.33;"";"2024-09-05";50.0;"DA ";"2024-09-15"
"99f09300";73.0;4.0;"2024-02-05";73;"DA ";"2024-02-14";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"9a505adc";"";"";"";0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"9a6e16e5";65.0;3.0;"2024-02-05";65;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"9aa50c2b";67.0;3.0;"2024-02-05";67;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"9b0198e8";97.0;5.0;"2024-02-05";97;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"9b2553c9";52.0;2.0;"2024-02-05";52;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"9b8f07a7";59.0;3.0;"2024-02-05";59;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"9c3d3bf2";72.0;4.0;"2024-02-05";72;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"9cf8588f";63.33;3.0;"2024-02-19";39;"";"2024-02-13";63.33;"DA ";"2024-02-24";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"9d4db24a";50.0;2.0;"2024-02-05";50;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"9e4a6356";50.0;2.0;"2024-02-19";40;"";"2024-02-13";50.0;"DA ";"2024-02-22";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"9e508b3b";50.0;2.0;"2024-02-19";38;"";"2024-02-13";50.0;"DA ";"2024-02-23";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"9f3c569e";"";"";"";12;"";"2024-02-08";10.0;"";"2024-02-22";6.67;"";"2024-07-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"9fac1c37";61.67;3.0;"2024-02-19";56;"DA ";"2024-02-13";61.67;"DA ";"2024-02-24";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"a0b6e9f8";62.0;3.0;"2024-02-05";62;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"a107aa62";51.67;2.0;"2024-02-19";44;"";"2024-02-13";51.67;"DA ";"2024-02-24";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"a17e5697";51.67;2.0;"2024-08-28";13;"";"2024-02-08";0.0;"";"2023-11-10";30.0;"";"2024-07-10";51.67;"DA ";"2024-09-05";0.0;"";"2023-11-10"
"a1d9fc8a";"";"";"";20;"";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"a1e5a663";"";"";"";31;"";"2024-02-13";40.0;"";"2024-02-22";13.33;"";"2024-07-10";35.0;"";"2024-09-05";31.7;"";"2024-09-12"
"a25a91cb";"";"";"";7;"";"2024-02-08";0.0;"";"2023-11-10";0.0;"";"2023-11-10";6.67;"";"2024-09-05";0.0;"";"2023-11-10"
"a265f940";87.0;5.0;"2024-02-05";87;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"a28dfc19";51.0;2.0;"2024-02-05";51;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"a2b41b91";53.3;2.0;"2024-09-09";44;"";"2024-02-13";40.0;"";"2024-02-22";35.0;"";"2024-07-10";36.67;"";"2024-09-05";53.3;"DA ";"2024-09-12"
"a2b44bf5";55.0;2.0;"2024-02-05";55;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"a2e7ab5e";55.0;2.0;"2024-02-19";43;"";"2024-02-13";55.0;"DA ";"2024-02-22";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"a31dedf9";80.0;4.0;"2024-02-05";80;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"a3d4f2e2";57.0;2.0;"2024-02-05";57;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"a3fdd290";60.0;3.0;"2024-02-05";60;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"a41b912b";70.0;3.0;"2024-07-03";46;"";"2024-02-13";46.67;"";"2024-02-24";70.0;"DA ";"2024-07-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"a42ecba3";"";"";"";0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"a4a2a2d3";58.0;3.0;"2024-02-05";58;"DA ";"2024-02-14";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"a5a24703";"";"";"";0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"a5e7c4fa";81.0;4.0;"2024-02-05";81;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"a6043b13";"";"";"";29;"";"2024-02-13";31.67;"";"2024-02-24";0.0;"";"2023-11-10";40.0;"";"2024-09-05";23.3;"";"2024-09-12"
"a6cebbfc";70.0;3.0;"2024-02-05";70;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"a6d94eb8";53.0;2.0;"2024-02-05";53;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"a6ed262c";81.0;4.0;"2024-02-05";81;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"a7116de2";"";"";"";0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"a74e7b14";"";"";"";44;"";"2024-02-13";0.0;"";"2023-11-10";6.67;"";"2024-07-10";8.33;"";"2024-09-05";0.0;"";"2023-11-10"
"a7913e7c";"";"";"";33;"";"2024-02-13";33.33;"";"2024-02-24";0.0;"";"2023-11-10";18.33;"";"2024-09-05";11.7;"";"2024-09-12"
"a9086ee8";72.0;4.0;"2024-02-05";72;"DA ";"2024-02-14";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"a94e62cf";58.0;3.0;"2024-02-05";58;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"aa492762";86.0;5.0;"2024-02-05";86;"DA ";"2024-02-14";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"aa6cd285";"";"";"";16;"";"2024-02-13";21.67;"";"2024-02-24";6.67;"";"2024-07-11";21.67;"";"2024-09-05";5.0;"";"2024-09-12"
"aaed33b8";69.0;3.0;"2024-02-05";69;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"aafed29b";"";"";"";13;"";"2024-02-08";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"ab6d3435";90.0;5.0;"2024-02-05";90;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"ab8ef760";"";"";"";22;"";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"aba68e7d";54.0;2.0;"2024-02-05";54;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"ac0e6aba";"";"";"";14;"";"2023-12-12";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"ad0470ba";50.0;2.0;"2024-02-19";33;"";"2024-02-13";50.0;"DA ";"2024-02-23";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"addc65a5";79.0;4.0;"2024-02-05";79;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"ae5a23a5";"";"";"";21;"";"2024-02-13";5.0;"";"2024-02-22";3.33;"";"2024-07-10";8.33;"";"2024-09-05";3.3;"";"2024-09-12"
"ae606209";62.0;3.0;"2024-02-05";62;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"ae8ae8f0";"";"";"";12;"";"2023-12-12";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"af5de36b";50.0;2.0;"2024-02-05";50;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"af8b8961";54.0;2.0;"2024-02-05";54;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"b01ca476";50.0;2.0;"2024-02-19";42;"";"2024-02-13";50.0;"DA ";"2024-02-23";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"b0858dc6";63.0;3.0;"2024-02-05";63;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"b093f0ba";76.0;4.0;"2024-02-05";76;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"b09b21c4";56.0;2.0;"2024-02-05";56;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"b0bed673";62.0;3.0;"2024-02-05";62;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"b11ab663";63.0;3.0;"2024-02-05";63;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"b17389d3";60.0;3.0;"2024-02-05";60;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"b18d00a2";"";"";"";1;"";"2023-12-12";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"b21d4193";76.0;4.0;"2024-02-05";76;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"b2893ac8";"";"";"";10;"";"2024-02-08";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";11.7;"";"2024-09-12"
"b2a1e0a2";67.0;3.0;"2024-02-05";67;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"b30ca7da";63.0;3.0;"2024-02-05";63;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"b3ef3b63";56.67;2.0;"2024-02-19";42;"";"2024-02-13";56.67;"DA ";"2024-02-24";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"b5d0f396";50.0;2.0;"2024-02-05";50;"DA ";"2024-02-14";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"b5d1c50b";100.0;5.0;"2024-02-05";100;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"b64b22db";52.0;2.0;"2024-02-05";52;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"b6509ee7";53.0;2.0;"2024-02-05";53;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"b67177cb";66.0;3.0;"2024-02-05";66;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"b6bbba8f";67.0;3.0;"2024-02-05";67;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"b72b30fa";50.0;2.0;"2024-09-09";25;"";"2024-02-08";33.33;"";"2024-02-24";21.67;"";"2024-07-10";21.67;"";"2024-09-05";50.0;"DA ";"2024-09-15"
"b771f12e";50.0;2.0;"2024-02-05";50;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"b78d0d06";55.0;2.0;"2024-08-28";36;"";"2024-02-13";31.67;"";"2024-02-24";23.33;"";"2024-07-10";55.0;"DA ";"2024-09-05";0.0;"";"2023-11-10"
"b7b7791a";62.0;3.0;"2024-02-05";62;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"b7d08650";50.0;2.0;"2024-02-19";46;"";"2024-02-13";50.0;"DA ";"2024-02-23";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"b9174097";"";"";"";11;"";"2023-12-12";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";3.3;"";"2024-09-12"
"b97abe9f";"";"";"";45;"";"2024-02-13";38.33;"";"2024-02-24";13.33;"";"2024-07-10";13.33;"";"2024-09-05";0.0;"";"2023-11-10"
"b9a08958";64.0;3.0;"2024-02-05";64;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"b9c8b15d";60.0;3.0;"2024-02-05";60;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"b9ed3231";59.0;3.0;"2024-02-05";59;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"ba6ab976";68.0;3.0;"2024-02-05";68;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"bab5a58e";56.0;2.0;"2024-02-05";56;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"bbacbaa5";50.0;2.0;"2024-08-28";16;"";"2024-02-08";31.67;"";"2024-02-24";0.0;"";"2023-11-10";50.0;"DA ";"2024-09-05";0.0;"";"2023-11-10"
"bbeb9b1b";52.0;2.0;"2024-02-05";52;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"bc4c826c";55.0;2.0;"2024-02-05";55;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"bc64f8d6";"";"";"";0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"bce3cf2d";63.0;3.0;"2024-02-05";63;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"bcf8f04a";88.0;5.0;"2024-02-05";88;"DA ";"2024-02-13";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"bd165327";"";"";"";22;"";"2024-02-08";25.0;"";"2024-02-22";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
"be83e1e1";65.0;3.0;"2024-02-19";31;"";"2024-02-13";65.0;"DA ";"2024-02-22";0.0;"";"2023-11-10";0.0;"";"2023-11-10";0.0;"";"2023-11-10"
