"id";"ISVU Bodovi";"ISVU Ocjena";"ISVU Rok";"Kontinuirana nastava - bodovi";"Kontinuirana nastava - prolaz";"Kontinuirana nastava - vrijeme";"1. ispitni rok - bodovi";"1. ispitni rok - prolaz";"1. ispitni rok - vrijeme";"2. ispitni rok - bodovi";"2. ispitni rok - prolaz";"2. ispitni rok - vrijeme";"Dekanski rok - bodovi";"Dekanski rok - prolaz";"Dekanski rok - vrijeme"
"51d4c0f1";70.0;4.0;"2021-06-28";70.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"51f5a45b";45.0;2.0;"2021-09-14";43.0;"";"2021-07-06";28.3;"";"2021-07-15";30.0;"";"2021-09-10";45.0;"DA";"2021-09-15"
"51fa0f9a";"";"";"";0.0;"";"2021-05-11";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"52adf5b7";50.0;2.0;"2021-06-28";50.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"5342ea02";66.0;3.0;"2021-06-28";66.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"541fb8bb";78.0;4.0;"2021-06-28";78.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"5424d9b3";51.7;2.0;"2021-09-14";42.0;"";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";51.7;"DA";"2021-09-15"
"5466f173";"";"";"";0.0;"";"2021-05-11";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"5485187a";"";"";"";21.0;"";"2021-07-06";23.3;"";"2021-07-15";36.7;"";"2021-09-10";0.0;"";"2021-09-10"
"549085fa";"";"";"";3.0;"";"2021-05-11";0.0;"";"2021-04-13";0.0;"";"2021-04-13";13.3;"";"2021-09-15"
"54a8ce8d";75.0;4.0;"2021-09-06";21.0;"";"2021-07-06";0.0;"";"2021-04-13";75.0;"DA";"2021-09-10";0.0;"";"2021-09-10"
"5573dc90";65.0;3.0;"2021-06-28";65.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"557d46e1";63.0;3.0;"2021-06-28";63.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"55839b80";"";"";"";9.0;"";"2021-07-06";5.0;"";"2021-07-15";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"5593cc05";"";"";"";0.0;"";"2021-05-11";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"55d1ede9";"";"";"";34.0;"";"2021-07-06";36.7;"";"2021-07-15";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"575e3e3e";57.0;3.0;"2021-06-28";57.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"57705489";"";"";"";0.0;"";"2021-05-11";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"578888f4";62.0;3.0;"2021-06-28";62.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"5791cb09";53.3;2.0;"2021-09-06";38.0;"";"2021-07-06";0.0;"";"2021-04-13";53.3;"DA";"2021-09-10";0.0;"";"2021-09-10"
"57eaa435";86.0;5.0;"2021-06-28";86.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"5811a83e";45.0;2.0;"2021-06-28";45.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"582366a9";45.0;2.0;"2021-06-28";45.0;"DA";"2021-07-08";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"586305c1";54.0;2.0;"2021-06-28";54.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"5869c660";"";"";"";4.0;"";"2021-05-11";25.0;"";"2021-07-15";35.0;"";"2021-09-10";33.3;"";"2021-09-15"
"58a07218";"";"";"";0.0;"";"2021-05-11";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"58f565e0";"";"";"";19.0;"";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"590f9476";"";"";"";33.0;"";"2021-07-06";20.0;"";"2021-07-15";13.3;"";"2021-09-10";31.7;"";"2021-09-15"
"594c577e";57.0;3.0;"2021-06-28";57.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"59a7fb7a";88.0;5.0;"2021-06-28";88.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"59ddf760";52.0;2.0;"2021-06-28";52.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"5a17aeb9";63.3;3.0;"2021-09-14";30.0;"";"2021-07-06";5.0;"";"2021-07-15";38.3;"";"2021-09-10";63.3;"DA";"2021-09-15"
"5a356916";65.0;3.0;"2021-09-06";17.0;"";"2021-07-06";18.3;"";"2021-07-15";65.0;"DA";"2021-09-10";0.0;"";"2021-09-10"
"5a979974";89.0;5.0;"2021-06-28";89.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"5ad00b36";"";"";"";13.0;"";"2021-05-11";0.0;"";"2021-04-13";18.3;"";"2021-09-10";0.0;"";"2021-09-10"
"5ad03aea";"";"";"";0.0;"";"2021-05-11";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"5ae74169";"";"";"";0.0;"";"2021-05-11";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"5b12517b";47.0;2.0;"2021-06-28";47.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"5b3d59be";51.0;2.0;"2021-06-28";51.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"5bce5f47";77.0;4.0;"2021-06-28";77.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"5c900082";"";"";"";14.0;"";"2021-05-11";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"5cf24218";49.0;2.0;"2021-06-28";49.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"5d122af9";"";"";"";35.0;"";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"5dfe0484";"";"";"";23.0;"";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"5e75af3f";47.0;2.0;"2021-06-28";47.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"5e9d9785";"";"";"";0.0;"";"2021-05-11";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"5f13405f";60.0;3.0;"2021-06-28";60.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"5f1c49b8";45.0;2.0;"2021-07-12";32.0;"";"2021-07-06";45.0;"DA";"2021-07-15";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"5f2cba47";63.3;3.0;"2021-09-06";42.0;"";"2021-07-08";40.0;"";"2021-07-18";63.3;"DA";"2021-09-10";0.0;"";"2021-09-10"
"5f43f2c7";68.0;3.0;"2021-06-28";68.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"5f6da534";71.0;4.0;"2021-06-28";71.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"6193e086";"";"";"";20.0;"";"2021-07-06";20.0;"";"2021-07-15";8.3;"";"2021-09-10";0.0;"";"2021-09-10"
"61a0d2ad";"";"";"";0.0;"";"2021-05-11";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"61ec18ad";"";"";"";0.0;"";"2021-05-11";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"6241a69b";77.0;4.0;"2021-06-28";77.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"62c39a10";50.0;2.0;"2021-06-28";50.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"62d7e56e";"";"";"";20.0;"";"2021-07-06";0.0;"";"2021-04-13";10.0;"";"2021-09-10";0.0;"";"2021-09-10"
"6305c7b7";52.0;2.0;"2021-06-28";52.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"6400df74";"";"";"";0.0;"";"2021-05-11";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"641caf82";"";"";"";2.0;"";"2021-05-11";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"6471acc1";"";"";"";0.0;"";"2021-05-11";0.0;"";"2021-04-13";23.3;"";"2021-09-10";16.7;"";"2021-09-15"
"648b0420";"";"";"";11.0;"";"2021-07-06";13.3;"";"2021-07-15";21.7;"";"2021-09-10";0.0;"";"2021-09-10"
"6492fc5d";"";"";"";38.0;"";"2021-07-06";33.3;"";"2021-07-15";31.7;"";"2021-09-10";0.0;"";"2021-09-10"
"6570666b";82.0;4.0;"2021-06-28";82.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"659b0790";45.0;2.0;"2021-06-28";45.0;"DA";"2021-07-08";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"65aec1a0";"";"";"";4.0;"";"2021-05-11";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"65df380f";55.0;3.0;"2021-07-12";36.0;"";"2021-07-06";55.0;"DA";"2021-07-15";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"663fefbe";"";"";"";31.0;"";"2021-07-06";15.0;"";"2021-07-15";31.7;"";"2021-09-11";23.3;"";"2021-09-15"
"66939d69";"";"";"";0.0;"";"2021-05-11";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"66b2f638";51.0;2.0;"2021-06-28";51.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"66f36758";"";"";"";42.0;"";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";31.7;"";"2021-09-15"
"671b81a7";45.0;2.0;"2021-06-28";45.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"67e44413";"";"";"";0.0;"";"2021-05-11";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"68bd7c50";53.3;2.0;"2021-07-12";42.0;"";"2021-07-06";53.3;"DA";"2021-07-15";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"68c11ae7";"";"";"";0.0;"";"2021-05-11";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"693d81d9";62.0;3.0;"2021-06-28";62.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"696eee26";45.0;2.0;"2021-09-06";20.0;"";"2021-05-11";0.0;"";"2021-04-13";45.0;"DA";"2021-09-10";0.0;"";"2021-09-10"
"69958f5e";"";"";"";10.0;"";"2021-07-06";10.0;"";"2021-07-15";20.0;"";"2021-09-10";33.3;"";"2021-09-15"
"69a703a4";59.0;3.0;"2021-06-28";59.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"69af1d79";68.0;3.0;"2021-06-28";68.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"6a0b97a1";"";"";"";0.0;"";"2021-05-11";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"6a0fc3e4";50.0;2.0;"2021-07-12";41.0;"";"2021-07-06";50.0;"DA";"2021-07-15";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"6a69f5ae";"";"";"";0.0;"";"2021-05-11";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"6a6f0d62";45.0;2.0;"2021-06-28";45.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"6af8ed7b";57.0;3.0;"2021-06-28";57.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"6b200ad1";56.7;3.0;"2021-09-06";42.0;"";"2021-07-06";38.3;"";"2021-07-15";56.7;"DA";"2021-09-10";0.0;"";"2021-09-10"
"6ba81091";58.0;3.0;"2021-06-28";58.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"6bac93f1";45.0;2.0;"2021-06-28";45.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"6bc43dee";46.7;2.0;"2021-09-06";20.0;"";"2021-07-06";0.0;"";"2021-04-13";46.7;"DA";"2021-09-10";0.0;"";"2021-09-10"
"6ca885de";49.0;2.0;"2021-06-28";49.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"6cdcff09";"";"";"";0.0;"";"2021-05-11";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"6d4d08c6";"";"";"";18.0;"";"2021-05-11";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"6db5089f";"";"";"";1.0;"";"2021-05-11";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"6e7a1f21";55.0;3.0;"2021-09-14";26.0;"";"2021-07-06";31.7;"";"2021-07-15";35.0;"";"2021-09-12";55.0;"DA";"2021-09-15"
"6e8d6004";45.0;2.0;"2021-07-12";36.0;"";"2021-07-06";45.0;"DA";"2021-07-15";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"6e90f2ea";61.7;3.0;"2021-09-06";43.0;"";"2021-07-06";40.0;"";"2021-07-15";61.7;"DA";"2021-09-10";0.0;"";"2021-09-10"
"6eab0b4d";48.3;2.0;"2021-07-12";33.0;"";"2021-07-06";48.3;"DA";"2021-07-15";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"6f1bd9cd";"";"";"";11.0;"";"2021-05-11";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"6f72306b";46.7;2.0;"2021-09-14";37.0;"";"2021-07-06";38.3;"";"2021-07-15";35.0;"";"2021-09-10";46.7;"DA";"2021-09-15"
"6f84034e";"";"";"";0.0;"";"2021-05-11";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"6f955de4";49.0;2.0;"2021-06-28";49.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"6febed47";63.0;3.0;"2021-06-28";63.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"7020d718";54.0;2.0;"2021-06-28";54.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"702aa52d";48.0;2.0;"2021-06-28";48.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"703304e5";45.0;2.0;"2021-09-06";38.0;"";"2021-07-06";26.7;"";"2021-07-15";45.0;"DA";"2021-09-12";0.0;"";"2021-09-10"
"70477b8e";49.0;2.0;"2021-06-28";49.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"7086791e";58.0;3.0;"2021-06-28";58.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"70a87347";72.0;4.0;"2021-06-28";72.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"70c18dd0";63.0;3.0;"2021-06-28";63.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"70c91d62";56.7;3.0;"2021-09-14";2.0;"";"2021-05-11";26.7;"";"2021-07-15";35.0;"";"2021-09-10";56.7;"DA";"2021-09-15"
"70ee5b66";84.0;4.0;"2021-06-28";84.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"717038f2";45.0;2.0;"2021-06-28";45.0;"DA";"2021-07-08";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"71c2d494";50.0;2.0;"2021-09-06";41.0;"";"2021-07-06";21.7;"";"2021-07-15";50.0;"DA";"2021-09-10";0.0;"";"2021-09-10"
"72004a5d";78.0;4.0;"2021-06-28";78.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"7206783c";48.3;2.0;"2021-09-06";20.0;"";"2021-07-06";0.0;"";"2021-04-13";48.3;"DA";"2021-09-10";0.0;"";"2021-09-10"
"724e47b7";64.0;3.0;"2021-06-28";64.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"727daa4d";"";"";"";0.0;"";"2021-05-11";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"727ef3c9";"";"";"";6.0;"";"2021-05-11";5.0;"";"2021-07-15";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"7297a6c3";"";"";"";12.0;"";"2021-05-11";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"72dfdd78";53.0;2.0;"2021-06-28";53.0;"DA";"2021-07-08";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"7413cc57";"";"";"";4.0;"";"2021-05-11";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"74151565";69.0;3.0;"2021-06-28";69.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"74351490";"";"";"";0.0;"";"2021-05-11";0.0;"";"2021-04-13";3.3;"";"2021-09-10";38.3;"";"2021-09-15"
"74a97d05";"";"";"";0.0;"";"2021-05-11";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"74bfae4c";80.0;4.0;"2021-06-28";80.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"764048a2";48.3;2.0;"2021-09-14";23.0;"";"2021-07-06";31.7;"";"2021-07-15";26.7;"";"2021-09-10";48.3;"DA";"2021-09-15"
"770cc66e";45.0;2.0;"2021-06-28";45.0;"DA";"2021-07-08";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"7742e030";58.0;3.0;"2021-06-28";58.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"78410b08";58.3;3.0;"2021-09-06";40.0;"";"2021-07-06";40.0;"";"2021-07-15";58.3;"DA";"2021-09-10";0.0;"";"2021-09-10"
"787a5e83";"";"";"";40.0;"";"2021-07-06";0.0;"";"2021-04-13";31.7;"";"2021-09-10";0.0;"";"2021-09-10"
"78f824f6";56.0;3.0;"2021-06-28";56.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"78ffa3a5";63.0;3.0;"2021-06-28";63.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"790953d4";87.0;5.0;"2021-06-28";87.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"79153ac4";46.0;2.0;"2021-06-28";46.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"7946ec19";91.0;5.0;"2021-06-28";91.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"79f98699";55.0;3.0;"2021-09-06";38.0;"";"2021-07-06";31.7;"";"2021-07-15";55.0;"DA";"2021-09-10";0.0;"";"2021-09-10"
"7a470c1b";"";"";"";8.0;"";"2021-05-11";0.0;"";"2021-04-13";31.7;"";"2021-09-10";28.3;"";"2021-09-15"
"7a970d98";53.0;2.0;"2021-06-28";53.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"7a982b23";"";"";"";0.0;"";"2021-05-11";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"7bec1ab7";49.0;2.0;"2021-06-28";49.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"7bfd250b";81.0;4.0;"2021-06-28";81.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"7cc494dc";75.0;4.0;"2021-06-28";75.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"7d50178c";62.0;3.0;"2021-06-28";62.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"7dc48ea5";80.0;4.0;"2021-06-28";80.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"7ddd6e7d";"";"";"";0.0;"";"2021-05-11";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"7dee46a5";60.0;3.0;"2021-06-28";60.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"7df7e74e";49.0;2.0;"2021-06-28";49.0;"DA";"2021-07-08";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"7e12589f";"";"";"";0.0;"";"2021-05-11";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"7e5d7426";74.0;4.0;"2021-06-28";74.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"7e8a63f4";50.0;2.0;"2021-06-28";50.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"7ea42cbb";"";"";"";0.0;"";"2021-05-11";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"7efd0541";50.0;2.0;"2021-06-28";50.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"7f6aae16";63.3;3.0;"2021-09-14";25.0;"";"2021-07-06";28.3;"";"2021-07-15";3.3;"";"2021-09-10";63.3;"DA";"2021-09-15"
"7f995a63";"";"";"";0.0;"";"2021-05-11";10.0;"";"2021-07-15";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"7f9aaa3f";53.0;2.0;"2021-06-28";53.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"7fc4affa";"";"";"";0.0;"";"2021-05-11";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"805ffa7d";"";"";"";26.0;"";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"81745f7a";45.0;2.0;"2021-09-14";38.0;"";"2021-07-06";25.0;"";"2021-07-15";35.0;"";"2021-09-10";45.0;"DA";"2021-09-15"
"81c021ca";86.0;5.0;"2021-06-28";86.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"81d35d72";"";"";"";0.0;"";"2021-05-11";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"82a02e3b";46.0;2.0;"2021-06-28";46.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"82ae78db";"";"";"";0.0;"";"2021-05-11";10.0;"";"2021-07-15";21.7;"";"2021-09-10";0.0;"";"2021-09-10"
"82e6ac3b";88.0;5.0;"2021-06-28";88.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"83020120";53.3;2.0;"2021-09-06";34.0;"";"2021-07-06";33.3;"";"2021-07-18";53.3;"DA";"2021-09-10";0.0;"";"2021-09-10"
"83993afc";60.0;3.0;"2021-06-28";60.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"83a5a8bb";60.0;3.0;"2021-06-28";60.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"840eae28";48.3;2.0;"2021-07-12";39.0;"";"2021-07-06";48.3;"DA";"2021-07-15";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"84a7f724";"";"";"";6.0;"";"2021-05-11";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"84b33796";63.3;3.0;"2021-09-06";35.0;"";"2021-07-06";41.7;"";"2021-07-18";63.3;"DA";"2021-09-10";0.0;"";"2021-09-10"
"851e72b9";65.0;3.0;"2021-06-28";65.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"85b90c1f";59.0;3.0;"2021-06-28";59.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"8630344e";51.0;2.0;"2021-06-28";51.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"865179c5";77.0;4.0;"2021-06-28";77.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"86a6128c";"";"";"";0.0;"";"2021-05-11";10.0;"";"2021-07-15";13.3;"";"2021-09-10";0.0;"";"2021-09-10"
"87aaa809";72.0;4.0;"2021-06-28";72.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
"87acc82f";58.0;3.0;"2021-06-28";58.0;"DA";"2021-07-06";0.0;"";"2021-04-13";0.0;"";"2021-04-13";0.0;"";"2021-09-10"
