"id";"ISVU Bodovi";"ISVU Ocjena";"ISVU Rok";"Kontinuirana nastava - bodovi";"Kontinuirana nastava - prolaz";"Kontinuirana nastava - vrijeme";"1. ispitni rok - bodovi";"1. ispitni rok - prolaz";"1. ispitni rok - vrijeme";"2. ispitni rok - bodovi";"2. ispitni rok - prolaz";"2. ispitni rok - vrijeme";"Dekanski rok - bodovi";"Dekanski rok - prolaz";"Dekanski rok - vrijeme"
"35808cbc";50.0;2.0;"2024-06-18";50.0;"DA";"2024-06-28";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"35a8e47d";"";"";"";1.0;"";"2024-06-24";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"35c70b13";60.0;3.0;"2024-06-18";60.0;"DA";"2024-06-28";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"35ef392b";"";"";"";1.0;"";"2024-06-24";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"35f9a5a9";"";"";"";3.0;"";"2024-06-24";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"363f5a99";78.0;4.0;"2024-06-18";78.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"36c46bd3";65.0;3.0;"2024-06-18";65.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"36d781bd";"";"";"";35.0;"";"2024-06-26";30.0;"";"2024-07-12";31.7;"";"2024-09-03";31.7;"";"2024-09-13"
"3717ba8e";67.0;3.0;"2024-06-18";67.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"372dd994";"";"";"";46.0;"";"2024-06-26";6.7;"";"2024-07-10";35.0;"";"2024-09-03";0.0;"";"2024-04-10"
"375c9144";"";"";"";7.0;"";"2024-06-26";0.0;"";"2024-04-10";23.3;"";"2024-09-03";0.0;"";"2024-04-10"
"376af638";50.0;2.0;"2024-09-10";27.0;"";"2024-06-26";16.7;"";"2024-07-10";20.0;"";"2024-09-03";50.0;"DA";"2024-09-15"
"37da7fc3";87.0;5.0;"2024-06-18";87.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"380e68d3";58.0;3.0;"2024-06-18";58.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"3875f8d7";"";"";"";12.0;"";"2024-06-25";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"387c56df";68.0;3.0;"2024-06-18";68.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"38a6b0d7";68.0;3.0;"2024-06-18";68.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"38b28117";"";"";"";7.0;"";"2024-06-25";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"38ba4b83";55.0;2.0;"2024-06-18";55.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"3924fe26";62.0;3.0;"2024-06-18";62.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"39d42ea9";53.0;2.0;"2024-06-18";53.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"39fd7655";"";"";"";41.0;"";"2024-06-26";13.3;"";"2024-07-10";10.0;"";"2024-09-03";0.0;"";"2024-04-10"
"39ff405b";"";"";"";29.0;"";"2024-06-26";15.0;"";"2024-07-10";5.0;"";"2024-09-03";1.7;"";"2024-09-13"
"3a109bf5";53.0;2.0;"2024-06-18";53.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"3a565d6a";"";"";"";17.0;"";"2024-06-25";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"3a6c9c3c";50.0;2.0;"2024-06-18";50.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"3abc469a";81.0;4.0;"2024-06-18";81.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"3af99dc5";"";"";"";15.0;"";"2024-06-25";8.3;"";"2024-07-10";20.0;"";"2024-09-03";16.7;"";"2024-09-13"
"3b266e52";"";"";"";45.0;"";"2024-06-26";33.3;"";"2024-07-10";41.7;"";"2024-09-03";25.0;"";"2024-09-13"
"3bc55f85";53.0;2.0;"2024-06-18";53.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"3c222a74";"";"";"";21.0;"";"2024-06-25";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"3cf7e9c6";"";"";"";37.0;"";"2024-06-26";20.0;"";"2024-07-10";15.0;"";"2024-09-03";10.0;"";"2024-09-13"
"3d212968";"";"";"";0.0;"";"2024-04-05";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"3da6b4b7";"";"";"";26.0;"";"2024-06-26";20.0;"";"2024-07-10";26.7;"";"2024-09-03";10.0;"";"2024-09-13"
"3db1a058";51.7;2.0;"2024-07-02";17.0;"";"2024-06-25";51.7;"DA";"2024-07-12";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"3ef6ad1b";"";"";"";36.0;"";"2024-06-26";10.0;"";"2024-07-10";28.3;"";"2024-09-03";18.3;"";"2024-09-13"
"3f0f2d5c";63.0;3.0;"2024-06-18";63.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"3f367798";"";"";"";42.0;"";"2024-06-26";23.3;"";"2024-07-10";11.7;"";"2024-09-03";18.3;"";"2024-09-13"
"405fdd69";68.0;3.0;"2024-06-18";68.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"4077d15f";50.0;2.0;"2024-06-18";50.0;"DA";"2024-06-28";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"407a8e3a";"";"";"";0.0;"";"2024-04-05";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"4080565e";68.0;3.0;"2024-06-18";68.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"41347b44";"";"";"";10.0;"";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"4144ebf3";63.0;3.0;"2024-06-18";63.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"41ea933c";70.0;3.0;"2024-06-18";70.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"4276f2fb";58.0;3.0;"2024-06-18";58.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"42eb2f1c";"";"";"";1.0;"";"2024-06-24";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"42f08be0";"";"";"";40.0;"";"2024-06-26";36.7;"";"2024-07-10";23.3;"";"2024-09-03";25.0;"";"2024-09-13"
"42f9991b";62.0;3.0;"2024-06-18";62.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"437c298a";"";"";"";1.0;"";"2024-06-24";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"43fa3657";"";"";"";2.0;"";"2024-06-24";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"4448e263";75.0;4.0;"2024-06-18";75.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"44721ce4";70.0;3.0;"2024-06-18";70.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"451425bb";"";"";"";38.0;"";"2024-06-26";11.7;"";"2024-07-10";35.0;"";"2024-09-03";43.3;"";"2024-09-13"
"45bc7079";97.0;5.0;"2024-06-18";97.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"45cc0881";65.0;3.0;"2024-06-18";65.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"45dfa6f5";50.0;2.0;"2024-06-18";50.0;"DA";"2024-06-28";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"46116527";"";"";"";23.0;"";"2024-06-25";10.0;"";"2024-07-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"46a04af9";81.0;4.0;"2024-06-18";81.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"46a40691";51.0;2.0;"2024-06-18";51.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"46cd4496";82.0;4.0;"2024-06-18";82.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"47120885";"";"";"";43.0;"";"2024-06-26";35.0;"";"2024-07-10";13.3;"";"2024-09-03";5.0;"";"2024-09-13"
"479d80f4";"";"";"";3.0;"";"2024-06-25";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"47f730d3";74.0;4.0;"2024-06-18";74.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"4883a965";75.0;4.0;"2024-06-18";75.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"495d1ea1";"";"";"";10.0;"";"2024-06-26";13.3;"";"2024-07-10";11.7;"";"2024-09-03";0.0;"";"2024-04-10"
"496648e6";79.0;4.0;"2024-06-18";79.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"49d9f647";59.0;3.0;"2024-06-18";59.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"4ad120d5";70.0;3.0;"2024-06-18";70.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"4c46ca14";"";"";"";0.0;"";"2024-04-05";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"4c8b214e";50.0;2.0;"2024-09-10";45.0;"";"2024-06-26";31.7;"";"2024-07-10";25.0;"";"2024-09-03";50.0;"DA";"2024-09-15"
"4ca36ee1";70.0;3.0;"2024-06-18";70.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"4d0c28b7";"";"";"";2.0;"";"2024-06-24";15.0;"";"2024-07-10";8.3;"";"2024-09-03";28.3;"";"2024-09-13"
"4d473e1e";62.0;3.0;"2024-06-18";62.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"4d53b486";"";"";"";2.0;"";"2024-06-24";10.0;"";"2024-07-10";0.0;"";"2024-04-10";13.3;"";"2024-09-13"
"4d56840e";69.0;3.0;"2024-06-18";69.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"4e6f23ac";"";"";"";38.0;"";"2024-06-26";0.0;"";"2024-04-10";33.3;"";"2024-09-03";20.0;"";"2024-09-13"
"4eec13bd";"";"";"";1.0;"";"2024-06-24";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"4ef0fcc9";"";"";"";4.0;"";"2024-06-25";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"4f13a39b";"";"";"";13.0;"";"2024-06-25";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"4f6a0b6c";"";"";"";1.0;"";"2024-06-24";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"4f76b92b";51.0;2.0;"2024-06-18";51.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"4fb727d8";"";"";"";19.0;"";"2024-06-25";0.0;"";"2024-04-10";8.3;"";"2024-09-03";15.0;"";"2024-09-13"
"50490776";52.0;2.0;"2024-06-18";52.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"505e361a";74.0;4.0;"2024-06-18";74.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"50b2fa0a";"";"";"";45.0;"";"2024-06-26";41.7;"";"2024-07-10";43.3;"";"2024-09-03";23.3;"";"2024-09-13"
"51e3967a";50.0;2.0;"2024-06-18";50.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"5216b90e";59.0;3.0;"2024-06-18";59.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"5228d86c";"";"";"";4.0;"";"2024-06-24";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"5234d214";88.0;5.0;"2024-06-18";88.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"5284e4a5";"";"";"";1.0;"";"2024-06-24";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"52cb1707";"";"";"";12.0;"";"2024-06-25";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"538c2183";55.0;2.0;"2024-06-18";55.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"53a6e900";50.0;2.0;"2024-06-18";50.0;"DA";"2024-06-28";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"53dbbbb7";"";"";"";11.0;"";"2024-06-25";25.0;"";"2024-07-10";5.0;"";"2024-09-03";21.7;"";"2024-09-13"
"54216bdb";"";"";"";1.0;"";"2024-06-24";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"543026b9";51.7;2.0;"2024-08-27";39.0;"";"2024-06-26";28.3;"";"2024-07-10";51.7;"DA";"2024-09-03";0.0;"";"2024-04-10"
"547d2ed8";64.0;3.0;"2024-06-18";64.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"5480fefa";"";"";"";11.0;"";"2024-06-25";0.0;"";"2024-04-10";0.0;"";"2024-04-10";16.7;"";"2024-09-13"
"54afb194";"";"";"";47.0;"";"2024-06-28";33.3;"";"2024-07-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"54b1974b";74.0;4.0;"2024-06-18";74.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"556bb079";100.0;5.0;"2024-06-18";100.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"5577779b";50.0;2.0;"2024-06-18";50.0;"DA";"2024-06-28";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"557e87f4";"";"";"";0.0;"";"2024-04-05";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"55e36650";59.0;3.0;"2024-06-18";59.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"562cbb98";65.0;3.0;"2024-06-18";65.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"573435f9";"";"";"";18.0;"";"2024-06-25";20.0;"";"2024-07-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"579aa6df";"";"";"";20.0;"";"2024-06-26";0.0;"";"2024-04-10";3.3;"";"2024-09-03";8.3;"";"2024-09-13"
"57df62a7";"";"";"";0.0;"";"2024-04-05";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"581a9aa6";63.0;3.0;"2024-06-18";63.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"584c0354";"";"";"";2.0;"";"2024-06-25";0.0;"";"2024-04-10";3.3;"";"2024-09-03";0.0;"";"2024-04-10"
"584eff11";"";"";"";64.0;"DA";"2024-06-26";61.7;"DA";"2024-07-10";50.0;"DA";"2024-09-03";0.0;"";"2024-04-10"
"5864c60b";"";"";"";1.0;"";"2024-06-24";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"58c2b964";"";"";"";37.0;"";"2024-06-26";28.3;"";"2024-07-10";36.7;"";"2024-09-05";33.3;"";"2024-09-13"
"5961b6e0";"";"";"";1.0;"";"2024-06-24";8.3;"";"2024-07-10";35.0;"";"2024-09-03";23.3;"";"2024-09-13"
"598d6bbd";"";"";"";29.0;"";"2024-06-26";0.0;"";"2024-04-10";18.3;"";"2024-09-03";3.3;"";"2024-09-13"
"59916fa0";50.0;2.0;"2024-07-02";44.0;"";"2024-06-26";50.0;"DA";"2024-07-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"59c352c4";52.0;2.0;"2024-06-18";52.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"5a311ef4";58.3;3.0;"2024-09-10";48.0;"";"2024-06-28";45.0;"";"2024-07-12";25.0;"";"2024-09-03";58.3;"DA";"2024-09-13"
"5a3fd02c";50.0;2.0;"2024-08-27";1.0;"";"2024-06-24";0.0;"";"2024-04-10";50.0;"DA";"2024-09-05";0.0;"";"2024-04-10"
"5a4cc21e";"";"";"";18.0;"";"2024-06-25";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"5a8ba7ed";82.0;4.0;"2024-06-18";82.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"5af9452a";65.0;3.0;"2024-06-18";65.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"5b1db311";77.0;4.0;"2024-06-18";77.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"5b21c3a5";"";"";"";0.0;"";"2024-04-05";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"5bcc901a";"";"";"";4.0;"";"2024-06-25";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"5c4b2cf5";96.0;5.0;"2024-06-18";96.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"5c6fa123";"";"";"";41.0;"";"2024-06-26";23.3;"";"2024-07-10";0.0;"";"2024-09-05";20.0;"";"2024-09-13"
"5c831217";"";"";"";25.0;"";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"5cc31715";"";"";"";2.0;"";"2024-06-25";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"5d259630";"";"";"";0.0;"";"2024-04-05";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"5d54d73f";"";"";"";40.0;"";"2024-06-26";8.3;"";"2024-07-10";23.3;"";"2024-09-03";8.3;"";"2024-09-13"
"5d550dc3";50.0;2.0;"2024-07-02";44.0;"";"2024-06-26";50.0;"DA";"2024-07-12";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"5d57a183";60.0;3.0;"2024-06-18";60.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"5dd13530";"";"";"";2.0;"";"2024-06-24";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"5e0989cc";"";"";"";27.0;"";"2024-06-26";0.0;"";"2024-04-10";1.7;"";"2024-09-03";0.0;"";"2024-04-10"
"5e3352e4";63.0;3.0;"2024-06-18";63.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"5e76cbbc";"";"";"";34.0;"";"2024-06-26";21.7;"";"2024-07-10";43.3;"";"2024-09-03";26.7;"";"2024-09-13"
"5ec79a10";59.0;3.0;"2024-06-18";59.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"5ed9ff1e";"";"";"";17.0;"";"2024-06-25";21.7;"";"2024-07-10";15.0;"";"2024-09-03";25.0;"";"2024-09-13"
"5efd7bc3";"";"";"";3.0;"";"2024-06-24";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"5f372ac8";93.0;5.0;"2024-06-18";93.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"5fd221e7";89.0;5.0;"2024-06-18";89.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"6025cb4a";80.0;4.0;"2024-06-18";80.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"602c4b7c";66.0;3.0;"2024-06-18";66.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"61037adb";62.0;3.0;"2024-06-18";62.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"6193e086";"";"";"";25.0;"";"2024-06-26";18.3;"";"2024-07-10";26.7;"";"2024-09-03";8.3;"";"2024-09-13"
"61b7f24b";86.0;5.0;"2024-06-18";86.0;"DA";"2024-06-28";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"61e33c72";51.7;2.0;"2024-07-02";53.0;"DA";"2024-06-26";51.7;"DA";"2024-07-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"61ec18ad";"";"";"";0.0;"";"2024-04-05";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"61fd2a8b";56.0;2.0;"2024-06-18";56.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"6235261a";"";"";"";29.0;"";"2024-06-26";38.3;"";"2024-07-10";30.0;"";"2024-09-03";3.3;"";"2024-09-13"
"62444898";71.0;3.0;"2024-06-18";71.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"627392c7";"";"";"";11.0;"";"2024-06-25";6.7;"";"2024-07-10";30.0;"";"2024-09-03";1.7;"";"2024-09-13"
"62c599c1";"";"";"";0.0;"";"2024-04-05";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"631d0295";"";"";"";2.0;"";"2024-06-24";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"63450f9e";67.0;3.0;"2024-06-18";67.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"637d5f06";52.0;2.0;"2024-06-18";52.0;"DA";"2024-06-28";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"6433ad0f";73.0;4.0;"2024-06-18";73.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"643c3542";61.0;3.0;"2024-06-18";61.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"64f25407";86.0;5.0;"2024-06-18";86.0;"DA";"2024-06-28";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"64fb8107";67.0;3.0;"2024-06-18";67.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"65097b38";53.0;2.0;"2024-06-18";53.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"65223e86";"";"";"";0.0;"";"2024-04-05";0.0;"";"2024-04-10";0.0;"";"2024-04-10";18.3;"";"2024-09-13"
"652f1964";76.0;4.0;"2024-06-18";76.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"653e064b";"";"";"";15.0;"";"2024-06-25";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"65b77e5e";80.0;4.0;"2024-06-18";80.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"65e7c842";78.0;4.0;"2024-06-18";78.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"66384509";66.7;3.0;"2024-09-10";38.0;"";"2024-06-26";33.3;"";"2024-07-10";26.7;"";"2024-09-03";66.7;"DA";"2024-09-13"
"66cabce5";58.0;3.0;"2024-06-18";58.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"66d72125";86.0;5.0;"2024-06-18";86.0;"DA";"2024-06-28";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"66d98fd7";62.0;3.0;"2024-06-18";62.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"66fed374";50.0;2.0;"2024-06-18";50.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"676bddd9";"";"";"";33.0;"";"2024-06-26";16.7;"";"2024-07-10";21.7;"";"2024-09-03";21.7;"";"2024-09-13"
"67815737";50.0;2.0;"2024-06-18";50.0;"DA";"2024-06-28";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"67d9e181";63.0;3.0;"2024-06-18";63.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"695fb206";55.0;2.0;"2024-06-18";55.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
"69b50ffc";83.0;4.0;"2024-06-18";83.0;"DA";"2024-06-26";0.0;"";"2024-04-10";0.0;"";"2024-04-10";0.0;"";"2024-04-10"
