"id";"ISVU Bodovi";"ISVU Ocjena";"ISVU Rok";"Kontinuirana nastava - bodovi";"Kontinuirana nastava - prolaz";"Kontinuirana nastava - vrijeme";"1. ispitni rok - bodovi";"1. ispitni rok - prolaz";"1. ispitni rok - vrijeme";"2. ispitni rok - bodovi";"2. ispitni rok - prolaz";"2. ispitni rok - vrijeme";"3. ispitni rok - bodovi";"3. ispitni rok - prolaz";"3. ispitni rok - vrijeme";"Dekanski rok - bodovi";"Dekanski rok - prolaz";"Dekanski rok - vrijeme"
"0640742b";"";"";"";0.0;"";"2020-02-25";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"0669618f";"";"";"";0.0;"";"2020-02-25";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"06a5c9ae";68.0;3.0;"2020-06-23";68.0;"DA";"2020-07-01";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"06ad8da2";45.0;2.0;"2020-06-23";45.0;"DA";"2020-07-01";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"06cfedc8";48.3;2.0;"2020-07-09";0.0;"";"2020-02-25";48.3;"DA";"2020-07-14";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"06f2743c";90.0;5.0;"2020-06-23";90.0;"DA";"2020-07-01";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"0711f820";70.0;4.0;"2020-06-23";70.0;"DA";"2020-07-01";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"0758eb0b";"";"";"";0.0;"";"2020-02-25";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"07b8ef44";"";"";"";0.0;"";"2020-02-25";0.0;"";"2020-06-02";18.3;"";"2020-09-02";1.7;"";"2020-09-10";23.3;"";"2020-09-16"
"07f9a14c";70.0;4.0;"2020-06-23";70.0;"DA";"2020-07-01";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"08703039";58.0;3.0;"2020-06-23";58.0;"DA";"2020-07-01";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"087a0676";45.0;2.0;"2020-06-23";45.0;"DA";"2020-07-02";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"087fcd8f";55.0;3.0;"2020-06-23";55.0;"DA";"2020-07-02";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"090130b5";45.0;2.0;"2020-06-23";45.0;"DA";"2020-07-01";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"0907661e";"";"";"";0.0;"";"2020-02-25";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"09081b71";"";"";"";2.0;"";"2020-07-01";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"0918cc9d";"";"";"";0.0;"";"2020-02-25";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"0960a390";"";"";"";0.0;"";"2020-02-25";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"098a3177";55.0;3.0;"2020-09-07";38.0;"";"2020-07-01";33.3;"";"2020-07-14";38.3;"";"2020-09-02";55.0;"DA";"2020-09-10";0.0;"";"2020-09-09"
"09a9d6a8";45.0;2.0;"2020-09-07";33.0;"";"2020-07-01";38.3;"";"2020-07-14";21.7;"";"2020-09-02";45.0;"DA";"2020-09-10";0.0;"";"2020-09-09"
"09b17f98";"";"";"";35.0;"";"2020-07-02";21.7;"";"2020-07-14";31.7;"";"2020-09-02";23.3;"";"2020-09-10";0.0;"";"2020-09-09"
"09b450ac";"";"";"";33.0;"";"2020-07-01";18.3;"";"2020-07-14";23.3;"";"2020-09-02";18.3;"";"2020-09-10";0.0;"";"2020-09-09"
"0a44eacc";60.0;3.0;"2020-06-23";60.0;"DA";"2020-07-01";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"0a483cee";"";"";"";0.0;"";"2020-02-25";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"0a8451db";"";"";"";0.0;"";"2020-02-25";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"0ad73a15";90.0;5.0;"2020-06-23";90.0;"DA";"2020-07-01";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"0ae403f5";77.0;4.0;"2020-06-23";77.0;"DA";"2020-07-01";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"0b254a47";72.0;4.0;"2020-06-23";72.0;"DA";"2020-07-01";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"0be48f8e";45.0;2.0;"2020-06-23";45.0;"DA";"2020-07-01";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"0c610f05";60.0;3.0;"2020-06-23";60.0;"DA";"2020-07-01";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"0cb3593e";45.0;2.0;"2020-08-27";0.0;"";"2020-02-25";6.7;"";"2020-07-14";45.0;"DA";"2020-09-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"0cd07bb2";"";"";"";0.0;"";"2020-02-25";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"0ced27bd";57.0;3.0;"2020-06-23";57.0;"DA";"2020-07-01";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"0d269ef9";"";"";"";0.0;"";"2020-02-25";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"0d84c104";73.0;4.0;"2020-06-23";73.0;"DA";"2020-07-01";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"0dc7132d";45.0;2.0;"2020-08-27";0.0;"";"2020-02-25";3.3;"";"2020-07-14";45.0;"DA";"2020-09-04";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"0e08f0d2";"";"";"";0.0;"";"2020-02-25";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"0e19156e";"";"";"";0.0;"";"2020-02-25";11.7;"";"2020-07-14";13.3;"";"2020-09-02";5.0;"";"2020-09-10";0.0;"";"2020-09-09"
"0e32b42b";92.0;5.0;"2020-06-23";92.0;"DA";"2020-07-01";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"0e657a2c";"";"";"";0.0;"";"2020-03-27";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"0e68e27f";75.0;4.0;"2020-06-23";75.0;"DA";"2020-07-01";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"0f116db6";"";"";"";0.0;"";"2020-02-25";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"0f51cf71";95.0;5.0;"2020-06-23";95.0;"DA";"2020-07-01";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"0f70bdf9";63.0;3.0;"2020-06-23";63.0;"DA";"2020-07-01";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"0f853128";"";"";"";20.0;"";"2020-07-01";36.7;"";"2020-07-14";0.0;"";"2020-06-02";11.7;"";"2020-09-10";26.7;"";"2020-09-16"
"11c3898a";77.0;4.0;"2020-06-23";77.0;"DA";"2020-07-01";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"1209f754";50.0;2.0;"2020-06-23";50.0;"DA";"2020-07-01";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"12174218";53.0;2.0;"2020-06-23";53.0;"DA";"2020-07-01";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"1287ecf4";45.0;2.0;"2020-08-27";27.0;"";"2020-07-01";23.3;"";"2020-07-14";45.0;"DA";"2020-09-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"12d0384f";97.0;5.0;"2020-06-23";97.0;"DA";"2020-07-01";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"135b675c";45.0;2.0;"2020-06-23";45.0;"DA";"2020-07-01";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"136397ca";55.0;3.0;"2020-09-15";0.0;"";"2020-02-25";0.0;"";"2020-06-02";18.3;"";"2020-09-02";15.0;"";"2020-09-10";55.0;"DA";"2020-09-16"
"13c35fa4";"";"";"";2.0;"";"2020-07-01";0.0;"";"2020-06-02";0.0;"";"2020-06-02";3.3;"";"2020-09-10";0.0;"";"2020-09-09"
"13e30b89";45.0;2.0;"2020-06-23";45.0;"DA";"2020-07-01";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"149808f2";"";"";"";0.0;"";"2020-02-25";0.0;"";"2020-06-02";0.0;"";"2020-06-02";26.7;"";"2020-09-10";33.3;"";"2020-09-16"
"149cb89c";60.0;3.0;"2020-06-23";60.0;"DA";"2020-07-01";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"14ab723e";70.0;4.0;"2020-06-23";70.0;"DA";"2020-07-01";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"14f61a6c";75.0;4.0;"2020-06-23";75.0;"DA";"2020-07-01";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"1501b4f0";65.0;3.0;"2020-06-23";65.0;"DA";"2020-07-01";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"154a75b3";"";"";"";22.0;"";"2020-07-01";18.3;"";"2020-07-14";11.7;"";"2020-09-02";16.7;"";"2020-09-10";33.3;"";"2020-09-16"
"15797c75";"";"";"";0.0;"";"2020-02-25";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"15f0e058";"";"";"";0.0;"";"2020-02-25";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";13.3;"";"2020-09-16"
"165af106";"";"";"";0.0;"";"2020-02-25";0.0;"";"2020-06-02";35.0;"";"2020-09-02";33.3;"";"2020-09-10";25.0;"";"2020-09-16"
"16f3a1ca";52.0;2.0;"2020-06-23";52.0;"DA";"2020-07-01";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"177653ed";"";"";"";15.0;"";"2020-07-01";3.3;"";"2020-07-14";10.0;"";"2020-09-02";36.7;"";"2020-09-10";30.0;"";"2020-09-16"
"178aa870";"";"";"";0.0;"";"2020-02-25";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"1792ecef";60.0;3.0;"2020-06-23";60.0;"DA";"2020-07-01";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"17ca206d";90.0;5.0;"2020-06-23";90.0;"DA";"2020-07-01";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"17f0d31c";"";"";"";0.0;"";"2020-02-25";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"18814022";"";"";"";0.0;"";"2020-02-25";0.0;"";"2020-06-02";8.3;"";"2020-09-02";3.3;"";"2020-09-10";21.7;"";"2020-09-16"
"1884ed6a";"";"";"";0.0;"";"2020-02-25";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"19397c97";"";"";"";30.0;"";"2020-07-01";36.7;"";"2020-07-14";21.7;"";"2020-09-03";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"19970477";48.0;2.0;"2020-06-23";48.0;"DA";"2020-07-01";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"19c651f3";90.0;5.0;"2020-06-23";90.0;"DA";"2020-07-01";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"1a34e211";"";"";"";33.0;"";"2020-07-01";0.0;"";"2020-06-02";0.0;"";"2020-06-02";21.7;"";"2020-09-10";36.7;"";"2020-09-16"
"1a3cd9bf";85.0;5.0;"2020-06-23";85.0;"DA";"2020-07-01";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"1a56a3d1";87.0;5.0;"2020-06-23";87.0;"DA";"2020-07-01";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"1a6accb5";48.3;2.0;"2020-08-27";8.0;"";"2020-07-01";0.0;"";"2020-06-02";48.3;"DA";"2020-09-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"1a83bfac";"";"";"";0.0;"";"2020-02-25";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"1a880149";55.0;3.0;"2020-07-09";0.0;"";"2020-02-25";55.0;"DA";"2020-07-16";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"1afeec6d";"";"";"";0.0;"";"2020-02-25";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"1ba2fa17";45.0;2.0;"2020-08-27";35.0;"";"2020-07-01";30.0;"";"2020-07-14";45.0;"DA";"2020-09-04";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"1c375aac";92.0;5.0;"2020-06-23";92.0;"DA";"2020-07-01";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"1ca24115";45.0;2.0;"2020-08-27";0.0;"";"2020-02-25";0.0;"";"2020-06-02";45.0;"DA";"2020-09-04";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"1caf2c37";"";"";"";15.0;"";"2020-07-01";16.7;"";"2020-07-14";21.7;"";"2020-09-02";25.0;"";"2020-09-10";0.0;"";"2020-09-09"
"1cd3555c";46.7;2.0;"2020-09-15";0.0;"";"2020-02-25";0.0;"";"2020-06-02";25.0;"";"2020-09-02";36.7;"";"2020-09-10";46.7;"DA";"2020-09-16"
"1d012392";50.0;2.0;"2020-06-23";50.0;"DA";"2020-07-01";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"1d494316";"";"";"";0.0;"";"2020-02-25";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"1d5e964c";"";"";"";0.0;"";"2020-02-25";0.0;"";"2020-06-02";20.0;"";"2020-09-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"1d90d7c5";51.7;2.0;"2020-08-27";0.0;"";"2020-02-25";0.0;"";"2020-06-02";51.7;"DA";"2020-09-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"1e3b3a49";55.0;3.0;"2020-06-23";55.0;"DA";"2020-07-01";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"1e6a08f9";"";"";"";13.0;"";"2020-07-01";3.3;"";"2020-07-14";20.0;"";"2020-09-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"1ebb0297";45.0;2.0;"2020-06-23";45.0;"DA";"2020-07-01";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"1ec08cc6";"";"";"";0.0;"";"2020-02-25";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"1f22d58d";78.0;4.0;"2020-06-23";78.0;"DA";"2020-07-01";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"1f89a1cc";47.0;2.0;"2020-06-23";47.0;"DA";"2020-07-01";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"1f95c8fe";"";"";"";0.0;"";"2020-02-25";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"1fbcf498";48.3;2.0;"2020-09-15";17.0;"";"2020-07-01";16.7;"";"2020-07-14";25.0;"";"2020-09-02";28.3;"";"2020-09-11";48.3;"DA";"2020-09-16"
"201ddb13";"";"";"";0.0;"";"2020-02-25";0.0;"";"2020-06-02";0.0;"";"2020-06-02";25.0;"";"2020-09-10";23.3;"";"2020-09-16"
"206aee14";75.0;4.0;"2020-06-23";75.0;"DA";"2020-07-01";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"20a6653e";"";"";"";0.0;"";"2020-02-25";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"20bd2357";"";"";"";0.0;"";"2020-02-25";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"20bfff02";88.0;5.0;"2020-06-23";88.0;"DA";"2020-07-01";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"20debbfd";"";"";"";0.0;"";"2020-02-25";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"20fd2bb0";48.0;2.0;"2020-06-23";48.0;"DA";"2020-07-01";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"2159062b";"";"";"";0.0;"";"2020-02-25";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"21de1e6b";"";"";"";0.0;"";"2020-02-25";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"222ae731";45.0;2.0;"2020-06-23";45.0;"DA";"2020-07-01";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"22797098";"";"";"";0.0;"";"2020-02-25";0.0;"";"2020-06-02";8.3;"";"2020-09-03";23.3;"";"2020-09-10";18.3;"";"2020-09-16"
"227cd1b0";58.3;3.0;"2020-08-27";2.0;"";"2020-07-01";0.0;"";"2020-06-02";58.3;"DA";"2020-09-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"22d7f3bb";45.0;2.0;"2020-06-23";45.0;"DA";"2020-07-02";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"231f8bb0";"";"";"";20.0;"";"2020-07-01";25.0;"";"2020-07-14";15.0;"";"2020-09-02";16.7;"";"2020-09-10";0.0;"";"2020-09-09"
"233b1857";50.0;2.0;"2020-06-23";50.0;"DA";"2020-07-01";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"23689643";82.0;4.0;"2020-06-23";82.0;"DA";"2020-07-01";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"239973a0";67.0;3.0;"2020-06-23";67.0;"DA";"2020-07-01";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"23cb06c3";47.0;2.0;"2020-06-23";47.0;"DA";"2020-07-01";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"240feaae";65.0;3.0;"2020-06-23";65.0;"DA";"2020-07-01";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"2440c72f";65.0;3.0;"2020-06-23";65.0;"DA";"2020-07-01";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"2443412d";60.0;3.0;"2020-06-23";60.0;"DA";"2020-07-01";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"249ffeee";47.0;2.0;"2020-06-23";47.0;"DA";"2020-07-01";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
"24c39043";"";"";"";0.0;"";"2020-02-25";0.0;"";"2020-06-02";0.0;"";"2020-06-02";0.0;"";"2020-09-04";0.0;"";"2020-09-09"
