"id";"ISVU Bodovi";"ISVU Ocjena";"ISVU Rok";"Kontinuirana nastava - bodovi";"Kontinuirana nastava - prolaz";"Kontinuirana nastava - vrijeme";"1. ispitni rok - bodovi";"1. ispitni rok - prolaz";"1. ispitni rok - vrijeme";"2. ispitni rok - bodovi";"2. ispitni rok - prolaz";"2. ispitni rok - vrijeme";"Dekanski rok - bodovi";"Dekanski rok - prolaz";"Dekanski rok - vrijeme"
"0556a180";86.0;5.0;"2023-06-13";86.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"056b9c33";"";"";"";0.0;"";"2023-04-28";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"05bb3ac4";"";"";"";0.0;"";"2023-04-28";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"05d19272";70.0;4.0;"2023-06-13";70.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"05e17acc";45.0;2.0;"2023-06-13";45.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"06ab9abe";"";"";"";7.0;"";"2023-04-28";0.0;"";"2023-05-29";3.0;"";"2023-09-04";0.0;"";"2023-05-29"
"06b1a228";80.0;4.0;"2023-06-13";80.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"06cc589e";58.0;3.0;"2023-06-13";58.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"07691dfe";"";"";"";36.0;"";"2023-06-21";30.0;"";"2023-07-12";22.0;"";"2023-09-04";28.0;"";"2023-09-15"
"0799bb29";90.0;5.0;"2023-06-13";90.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"081176f1";76.0;4.0;"2023-06-13";76.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"0847ccce";70.0;4.0;"2023-06-13";70.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"085357ed";"";"";"";9.0;"";"2023-04-28";0.0;"";"2023-05-29";23.0;"";"2023-09-04";0.0;"";"2023-05-29"
"0859ad26";"";"";"";0.0;"";"2023-04-28";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"08d96dcc";"";"";"";1.0;"";"2023-04-28";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"0907661e";47.0;2.0;"2023-06-13";47.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"090b92dc";62.0;3.0;"2023-06-13";62.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"091196c3";45.0;2.0;"2023-07-04";35.0;"";"2023-06-21";45.0;"DA";"2023-07-13";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"092ca8a3";"";"";"";0.0;"";"2023-04-28";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"099496ab";63.0;3.0;"2023-06-13";63.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"09c778e2";79.0;4.0;"2023-06-13";79.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"09da8011";57.0;3.0;"2023-06-13";57.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"0aaa1251";64.0;3.0;"2023-06-13";64.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"0b5820cd";66.0;3.0;"2023-06-13";66.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"0bc37b4a";48.0;2.0;"2023-06-13";48.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"0c766f83";92.0;5.0;"2023-06-13";92.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"0cb56590";79.0;4.0;"2023-06-13";79.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"0cbfe697";53.0;2.0;"2023-06-13";53.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"0d0b3f31";60.0;3.0;"2023-08-29";41.0;"";"2023-06-21";31.7;"";"2023-07-12";60.0;"DA";"2023-09-04";0.0;"";"2023-05-29"
"0d20d981";81.7;4.0;"2023-07-04";60.0;"DA";"2023-06-21";81.7;"DA";"2023-07-12";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"0d3a80c8";84.0;4.0;"2023-06-13";84.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"0d79a36d";49.0;2.0;"2023-06-13";49.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"0d94f543";"";"";"";31.0;"";"2023-06-21";0.0;"";"2023-05-29";43.0;"";"2023-09-04";0.0;"";"2023-05-29"
"0da165d8";63.0;3.0;"2023-06-13";63.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"0f01fa5e";57.0;3.0;"2023-06-13";57.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"0f6fc48f";"";"";"";3.0;"";"2023-04-28";18.3;"";"2023-07-12";10.0;"";"2023-09-04";0.0;"";"2023-05-29"
"0fa8682f";55.0;3.0;"2023-06-13";55.0;"DA";"2023-06-27";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"0ffa740b";"";"";"";24.0;"";"2023-06-21";28.3;"";"2023-07-12";0.0;"";"2023-05-29";30.0;"";"2023-09-15"
"101bf1e5";71.0;4.0;"2023-06-13";71.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"1025b4b2";46.0;2.0;"2023-06-13";46.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"10a68c48";"";"";"";12.0;"";"2023-04-28";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"10e2767b";55.0;3.0;"2023-06-13";55.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"114875be";"";"";"";25.0;"";"2023-06-21";25.0;"";"2023-07-12";0.0;"";"2023-05-29";5.0;"";"2023-09-15"
"117f2566";"";"";"";41.0;"";"2023-06-21";25.0;"";"2023-07-12";0.0;"";"2023-05-29";15.0;"";"2023-09-15"
"11d5a641";49.0;2.0;"2023-06-13";49.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"123d4e60";"";"";"";33.0;"";"2023-06-21";40.0;"";"2023-07-12";37.0;"";"2023-09-04";35.0;"";"2023-09-15"
"124eee31";46.0;2.0;"2023-06-13";46.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"12f97116";"";"";"";0.0;"";"2023-04-28";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"12fb8956";47.0;2.0;"2023-09-08";30.0;"";"2023-06-21";41.7;"";"2023-07-12";17.0;"";"2023-09-04";47.0;"DA";"2023-09-15"
"12fcaf4d";62.0;3.0;"2023-06-13";62.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"1318ed1a";"";"";"";13.0;"";"2023-04-28";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"131c418c";63.0;3.0;"2023-06-13";63.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"1398b5c8";83.0;4.0;"2023-06-13";83.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"146ebdeb";"";"";"";0.0;"";"2023-04-28";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"14807cfa";56.0;3.0;"2023-06-13";56.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"14963533";46.7;2.0;"2023-07-04";42.0;"";"2023-06-21";46.7;"DA";"2023-07-12";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"1497abf2";55.0;3.0;"2023-06-13";55.0;"DA";"2023-06-27";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"1499ec6b";51.0;2.0;"2023-06-13";51.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"14ea0c21";50.0;2.0;"2023-06-13";50.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"15a1a520";"";"";"";36.0;"";"2023-06-21";0.0;"";"2023-05-29";32.0;"";"2023-09-04";37.0;"";"2023-09-15"
"160137ca";"";"";"";0.0;"";"2023-04-28";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"165fd75b";45.0;2.0;"2023-07-04";31.0;"";"2023-06-21";45.0;"DA";"2023-07-12";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"1769753d";55.0;3.0;"2023-08-29";42.0;"";"2023-06-21";40.0;"";"2023-07-12";55.0;"DA";"2023-09-04";0.0;"";"2023-05-29"
"178aa870";"";"";"";0.0;"";"2023-04-28";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"1884ed6a";"";"";"";0.0;"";"2023-04-28";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"188824fd";47.0;2.0;"2023-06-13";47.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"188d8e08";69.0;3.0;"2023-06-13";69.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"189b0491";48.0;2.0;"2023-06-13";48.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"19211cb4";91.0;5.0;"2023-06-13";91.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"1982701d";55.0;3.0;"2023-06-13";55.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"1985ac04";"";"";"";0.0;"";"2023-04-28";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"199a813d";"";"";"";15.0;"";"2023-04-28";16.7;"";"2023-07-12";27.0;"";"2023-09-04";13.0;"";"2023-09-15"
"19ab57b7";53.0;2.0;"2023-06-13";53.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"19c080c2";57.0;3.0;"2023-06-13";57.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"19f7ac4b";61.0;3.0;"2023-06-13";61.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"1a1844cb";55.0;3.0;"2023-06-13";55.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"1a4a85f1";"";"";"";0.0;"";"2023-04-28";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"1a9de699";57.0;3.0;"2023-06-13";57.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"1ad9a855";46.0;2.0;"2023-06-13";46.0;"DA";"2023-06-27";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"1b0048d0";53.3;2.0;"2023-07-04";38.0;"";"2023-06-21";53.3;"DA";"2023-07-12";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"1b778103";69.0;3.0;"2023-06-13";69.0;"DA";"2023-06-27";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"1bbd1adf";70.0;4.0;"2023-06-13";70.0;"DA";"2023-06-27";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"1c6aa13d";62.0;3.0;"2023-06-13";62.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"1c795cb2";45.0;2.0;"2023-06-13";45.0;"DA";"2023-06-27";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"1c935b71";58.0;3.0;"2023-06-13";58.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"1c9747da";87.0;5.0;"2023-06-13";87.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"1cdd9bb8";45.0;2.0;"2023-07-04";41.0;"";"2023-06-21";45.0;"DA";"2023-07-13";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"1ce1dbbc";"";"";"";27.0;"";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"1ce5e5b2";61.0;3.0;"2023-06-13";61.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"1d005e49";52.0;2.0;"2023-08-29";10.0;"";"2023-04-28";15.0;"";"2023-07-12";52.0;"DA";"2023-09-04";0.0;"";"2023-05-29"
"1d5413f8";75.0;4.0;"2023-06-13";75.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"1d5e964c";"";"";"";0.0;"";"2023-04-28";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"1dd7674a";45.0;2.0;"2023-06-13";45.0;"DA";"2023-06-27";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"1e2278c0";45.0;2.0;"2023-07-04";40.0;"";"2023-06-21";45.0;"DA";"2023-07-13";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"1e413f37";"";"";"";24.0;"";"2023-06-21";35.0;"";"2023-07-12";25.0;"";"2023-09-04";35.0;"";"2023-09-15"
"1e4e77be";51.0;2.0;"2023-06-13";51.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"1e6a08f9";"";"";"";7.0;"";"2023-04-28";0.0;"";"2023-05-29";0.0;"";"2023-05-29";3.0;"";"2023-09-15"
"1f1b6ce9";55.0;3.0;"2023-07-04";39.0;"";"2023-06-21";55.0;"DA";"2023-07-12";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"1f877b55";55.0;3.0;"2023-06-13";55.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"1f9d31f5";45.0;2.0;"2023-06-13";45.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"1fbcb696";55.0;3.0;"2023-06-13";55.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"1fe3a19a";50.0;2.0;"2023-07-04";39.0;"";"2023-06-21";50.0;"DA";"2023-07-12";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"2006765a";"";"";"";0.0;"";"2023-04-28";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"2018e653";"";"";"";40.0;"";"2023-06-27";0.0;"";"2023-05-29";17.0;"";"2023-09-04";0.0;"";"2023-05-29"
"20ad1dea";50.0;2.0;"2023-06-13";50.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"213055d4";"";"";"";17.0;"";"2023-04-28";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"21b24d4c";90.0;5.0;"2023-06-13";90.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"21f8c85b";62.0;3.0;"2023-06-13";62.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"222053b7";"";"";"";8.0;"";"2023-06-21";6.7;"";"2023-07-12";2.0;"";"2023-09-04";3.0;"";"2023-09-15"
"2232ac2f";57.0;3.0;"2023-06-13";57.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"22420610";56.0;3.0;"2023-06-13";56.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"22436b88";70.0;4.0;"2023-06-13";70.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"22ff89af";55.0;3.0;"2023-07-04";40.0;"";"2023-06-21";55.0;"DA";"2023-07-13";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"232151cb";45.0;2.0;"2023-06-13";45.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"236b6d09";52.0;2.0;"2023-06-13";52.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"237326b2";60.0;3.0;"2023-08-29";36.0;"";"2023-06-21";35.0;"";"2023-07-12";60.0;"DA";"2023-09-04";0.0;"";"2023-05-29"
"23764548";49.0;2.0;"2023-06-13";49.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"23809433";51.0;2.0;"2023-06-13";51.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"23a4fb42";"";"";"";0.0;"";"2023-04-28";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"24287a40";"";"";"";0.0;"";"2023-04-28";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"2523494c";64.0;3.0;"2023-06-13";64.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"2529df0c";"";"";"";9.0;"";"2023-06-21";10.0;"";"2023-07-12";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"2539221d";75.0;4.0;"2023-06-13";75.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"255f9174";52.0;2.0;"2023-06-13";52.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"257a7acb";"";"";"";0.0;"";"2023-04-28";38.3;"";"2023-07-12";30.0;"";"2023-09-04";42.0;"";"2023-09-15"
"258cadf7";63.0;3.0;"2023-06-13";63.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"25bcb532";95.0;5.0;"2023-06-13";95.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"25fcc0a0";77.0;4.0;"2023-06-13";77.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"26238886";74.0;4.0;"2023-06-13";74.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"26e000fc";"";"";"";18.0;"";"2023-04-28";26.7;"";"2023-07-12";35.0;"";"2023-09-04";17.0;"";"2023-09-15"
"273b6193";"";"";"";34.0;"";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";2.0;"";"2023-09-15"
"2750a824";"";"";"";0.0;"";"2023-04-28";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"276e0ee0";63.0;3.0;"2023-06-13";63.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"27f14d42";59.0;3.0;"2023-06-13";59.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"282c2cfb";"";"";"";0.0;"";"2023-04-28";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"284caf95";57.0;3.0;"2023-09-08";39.0;"";"2023-06-21";36.7;"";"2023-07-12";40.0;"";"2023-09-04";57.0;"DA";"2023-09-15"
"288e729c";"";"";"";14.0;"";"2023-04-28";0.0;"";"2023-05-29";27.0;"";"2023-09-04";17.0;"";"2023-09-15"
"28d65e52";45.0;2.0;"2023-06-13";45.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"293dc140";51.7;2.0;"2023-07-04";11.0;"";"2023-04-28";51.7;"DA";"2023-07-12";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"2a0308b4";51.0;2.0;"2023-06-13";51.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"2a64d371";53.0;2.0;"2023-06-13";53.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"2a713a16";"";"";"";4.0;"";"2023-04-28";31.7;"";"2023-07-12";18.0;"";"2023-09-04";8.0;"";"2023-09-15"
"2aaa9a63";"";"";"";0.0;"";"2023-04-28";18.3;"";"2023-07-12";0.0;"";"2023-05-29";12.0;"";"2023-09-15"
"2b2f27d3";45.0;2.0;"2023-07-04";43.0;"";"2023-06-27";45.0;"DA";"2023-07-13";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"2b3f7182";57.0;3.0;"2023-08-29";0.0;"";"2023-04-28";36.7;"";"2023-07-12";57.0;"DA";"2023-09-04";0.0;"";"2023-05-29"
"2b41d9ea";"";"";"";0.0;"";"2023-04-28";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"2b593f7b";45.0;2.0;"2023-06-13";45.0;"DA";"2023-06-27";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"2b643ef1";48.0;2.0;"2023-06-13";48.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"2b7c8f6d";"";"";"";0.0;"";"2023-04-28";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"2bc146c3";48.0;2.0;"2023-06-13";48.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"2be79e19";"";"";"";12.0;"";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"2c7a8eba";56.0;3.0;"2023-06-13";56.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"2c7f64c6";47.0;2.0;"2023-06-13";47.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"2cd8d361";"";"";"";29.0;"";"2023-06-21";31.7;"";"2023-07-12";37.0;"";"2023-09-04";28.0;"";"2023-09-15"
"2d20a955";54.0;2.0;"2023-06-13";54.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"2dbd8cb5";"";"";"";28.0;"";"2023-06-21";6.7;"";"2023-07-12";2.0;"";"2023-09-04";0.0;"";"2023-05-29"
"2dc9141a";"";"";"";14.0;"";"2023-04-28";35.0;"";"2023-07-12";17.0;"";"2023-09-04";23.0;"";"2023-09-15"
"2e0a2345";52.0;2.0;"2023-06-13";52.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"2ed3abed";55.0;3.0;"2023-06-13";55.0;"DA";"2023-06-21";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
"2f180ace";"";"";"";0.0;"";"2023-04-28";0.0;"";"2023-05-29";0.0;"";"2023-05-29";0.0;"";"2023-05-29"
